QuickDAQ Data
0001-01-01 00:00:00
Notes:;;
Sample Rate:;250; Hz;
Measurement Type;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;
 0,0960000000;234,1425418854;-68,6929225922;-167,4294471741;-1,9288063049; 0,9238719940;-1,2814998627;
 0,1000000000;127,6688575745;-242,5754070282;113,4419441223;-0,0417232513; 0,2002716064;-1,7285346985;
 0,1040000000;-155,7610034943;-81,9358825684;237,4794483185; 0,7832050323;-1,2421607971;-0,6306171417;
 0,1080000000;-224,3432998657;190,6988620758;33,3230495453;-0,8094310760;-1,2278556824; 0,5102157593;
 0,1120000000;17,0865058899;198,8723278046;-216,6030406952;-2,4855136871; 0,1990795135; 0,2014636993;
 0,1160000000;234,3149185181;-69,1423416138;-167,0835018158;-1,9574165344; 0,9989738464;-1,2540817261;
 0,1200000000;127,2215843201;-242,6395416260;113,9638423920;-0,1764297485; 0,0965595245;-1,7166137695;
 0,1240000000;-156,2035083771;-81,3965797424;237,4014854431; 0,4196166992;-1,2576580048;-0,4839897156;
 0,1280000000;-224,1179943085;191,0450458527;32,7219963074;-1,0323524475;-1,2362003326; 0,5817413330;
 0,1320000000;17,6651477814;198,5533237457;-216,8781757355;-2,4437904358; 0,0703334808; 0,2634525299;
 0,1360000000;234,4181537628;-69,6868896484;-166,7101383209;-1,9001960754; 0,8094310760;-1,1920928955;
 0,1400000000;126,8632411957;-242,6362037659;114,3200397491;-0,1180171967;-0,1394748688;-1,9907951355;
 0,1440000000;-156,5434932709;-80,9931755066;237,3239994049; 0,5888938904;-1,3768672943;-0,9453296661;
 0,1480000000;-223,9983081818;191,3204193115;32,2699546814;-0,8761882782;-1,3387203217; 0,5018711090;
 0,1520000000;18,1958675385;198,2519626617;-217,1123027802;-2,4962425232; 0,1573562622; 0,2491474152;
 0,1560000000;234,5867156982;-70,1971054077;-166,3455963135;-1,8155574799; 1,1110305786;-1,2326240540;
 0,1600000000;126,4109611511;-242,5754070282;114,8276329041;-0,0631809235; 0,0715255737;-1,7702579498;
 0,1640000000;-156,9762229919;-80,4407596588;237,2224330902; 0,4744529724;-1,3542175293;-0,6854534149;
 0,1680000000;-223,7968444824;191,6763782501;31,7370891571;-0,8928775787;-1,3339519501; 0,3874301910;
 0,1720000000;18,6445713043;197,9899406433;-217,3116207123;-2,2137165070; 0,1764297485; 0,0548362732;
 0,1760000000;234,7059249878;-70,7671642303;-165,9622192383;-1,9764900208; 0,9584426880;-1,3577938080;
 0,1800000000;125,8840560913;-242,6450252533;115,3173446655;-0,2741813660;-0,1811981201;-2,0372867584;
 0,1840000000;-157,4745178223;-79,8552036285;237,1451854706; 0,6437301636;-1,2719631195;-0,9036064148;
 0,1880000000;-223,5639095306;192,0540332794;31,1772823334;-0,8773803711;-1,0168552399; 0,4935264587;
 0,1920000000;19,2599296570;197,6099014282;-217,5433635712;-2,4306774139; 0,2181529999;-0,0905990601;
 0,1960000000;234,8296642303;-71,2678432465;-165,4906272888;-1,7023086548; 1,0716915131;-1,5759468079;
 0,2000000000;125,4584789276;-242,6893711090;115,7879829407; 0,0905990601; 0,1657009125;-1,8751621246;
 0,2040000000;-157,8135490417;-79,4246196747;237,0362281799; 0,4923343658;-1,4507770538;-0,9012222290;
 0,2080000000;-223,3474254608;192,3465728760;30,6231975555;-0,9477138519;-1,2814998627; 0,1323223114;
 0,2120000000;19,9167728424;197,3249912262;-217,8184986115;-2,2053718567; 0,2300739288; 0,0035762787;
 0,2160000000;235,0380420685;-71,6781616211;-165,1575565338;-1,5032291412; 0,9322166443;-1,3720989227;
 0,2200000000;124,9563694000;-242,6342964172;116,2240505219;-0,0238418579;-0,0560283661;-2,2017955780;
 0,2240000000;-158,2567691803;-78,9530277252;236,9089126587; 0,4220008850;-1,3279914856;-1,0180473328;
 0,2280000000;-223,1862545013;192,5933361053;30,0824642181;-0,9953975677;-1,0240077972; 0,4565715790;
 0,2320000000;20,3320980072;197,1189975739;-218,0316448212;-2,1350383759; 0,3683567047; 0,2717971802;
 0,2360000000;235,1841926575;-72,1726417542;-164,7613048553;-1,4996528625; 1,0168552399;-1,1920928955;
 0,2400000000;124,5276927948;-242,6240444183;116,7743206024; 0,1215934753; 0,0905990601;-1,9276142120;
 0,2440000000;-158,7173938751;-78,4437656403;236,8490695953; 0,3981590271;-1,4328956604;-1,0025501251;
 0,2480000000;-222,9208946228;192,8734779358;29,5467376709;-1,0478496552;-1,2612342834; 0,2562999725;
 0,2520000000;20,9417343140;196,7339515686;-218,2316780090;-2,2590160370; 0,2694129944; 0,0441074371;
 0,2560000000;235,2852821350;-72,7472305298;-164,2818450928;-1,8763542175; 0,9834766388;-1,3840198517;
 0,2600000000;124,0379810333;-242,6323890686;117,2380447388;-0,1251697540; 0,0190734863;-1,8656253815;
 0,2640000000;-159,1322422028;-77,9113769531;236,6726398468; 0,6937980652;-1,3363361359;-0,8499622345;
 0,2680000000;-222,6862907410;193,2578086853;28,9287567139;-0,7414817810;-1,2111663818; 0,3373622894;
 0,2720000000;21,5454101563;196,4194774628;-218,4975147247;-2,2101402283; 0,1513957977; 0,0011920929;
 0,2760000000;235,3842258453;-73,2631683350;-163,8972759247;-1,6975402832; 0,8547306061;-1,3446807861;
 0,2800000000;123,5454082489;-242,6204681396;117,6829338074;-0,2586841583;-0,0369548798;-1,9478797913;
 0,2840000000;-159,5242023468;-77,3925781250;236,5579605103; 0,4291534424;-1,2731552124;-0,9167194366;
 0,2880000000;-222,4547863007;193,5443878174;28,4554958344;-0,9560585022;-1,2290477753; 0,3290176392;
 0,2920000000;22,0506191254;196,0730552673;-218,6479568481;-2,4819374084; 0,3099441528; 0,2002716064;
 0,2960000000;235,4664802551;-73,6796855927;-163,4533405304;-1,7392635345; 1,1169910431;-1,2624263763;
 0,3000000000;123,0599880219;-242,5980567932;118,2150840759; 0,0107288361; 0,1299381256;-1,8942356110;
 0,3040000000;-159,9225997925;-76,8516063690;236,5133762360; 0,3254413605;-1,4114379883;-0,8904933929;
 0,3080000000;-222,2290039063;193,8016414642;27,9777050018;-1,0108947754;-1,2183189392; 0,3695487976;
 0,3120000000;22,5348472595;195,6777572632;-218,8394069672;-2,5284290314; 0,2658367157; 0,0441074371;
 0,3160000000;235,5237007141;-74,1839408875;-163,0334854126;-2,0432472229; 1,0693073273;-1,1706352234;
 0,3200000000;122,6420402527;-242,5754070282;118,5824871063;-0,1001358032; 0,1466274261;-1,9109249115;
 0,3240000000;-160,2580547333;-76,3723850250;236,2761497498; 0,4267692566;-1,3434886932;-1,0192394257;
 0,3280000000;-221,9665050507;194,1897869110;27,3613929749;-0,9846687317;-1,2075901031; 0,1811981201;
 0,3320000000;23,1099128723;195,4448223114;-219,0904617310;-2,3496150970; 0,2360343933; 0,0894069672;
 0,3360000000;235,6090545654;-74,7497081757;-162,6601219177;-1,7476081848; 1,0800361633;-1,2707710266;
 0,3400000000;122,1039295197;-242,5687313080;119,0767288208;-0,0977516174; 0,1370906830;-1,9383430481;
 0,3440000000;-160,6795787811;-75,8459568024;236,2020015717; 0,5328655243;-1,1968612671;-1,0013580322;
 0,3480000000;-221,7726707459;194,4413185120;26,8375873566;-0,9465217590;-1,1885166168; 0,2038478851;
 0,3520000000;23,6268043518;195,1122283936;-219,2819118500;-2,5236606598; 0,2074241638;-0,0977516174;
 0,3560000000;235,7249259949;-75,3366947174;-162,2390747070;-1,9109249115; 0,8499622345;-1,3327598572;
 0,3600000000;121,6328144073;-242,6311969757;119,5921897888;-0,1096725464;-0,0786781311;-2,0337104797;
 0,3640000000;-161,0665321350;-75,2580165863;236,0713481903; 0,1955032349;-1,5151500702;-1,1682510376;
 0,3680000000;-221,5137481689;194,8287487030;26,2351036072;-1,1134147644;-1,4531612396; 0,2717971802;
 0,3720000000;24,1858959198;194,6685314178;-219,5451259613;-2,3674964905; 0,1275539398; 0,0965595245;
 0,3760000000;235,8562946320;-75,9868621826;-161,8289947510;-1,7702579498; 0,9036064148;-1,2683868408;
 0,3800000000;121,1893558502;-242,6445484161;120,0048923492;-0,0023841858;-0,1239776611;-2,0587444305;
 0,3840000000;-161,4477634430;-74,6321678162;235,9712123871; 0,6318092346;-1,4245510101;-1,1515617371;
 0,3880000000;-221,3392257690;195,2507495880;25,6888866425;-0,9047985077;-1,2278556824; 0,2515316010;
 0,3920000000;24,7538089752;194,3120956421;-219,7716236115;-2,3436546326; 0,2002716064; 0,0727176666;
 0,3960000000;235,9712123871;-76,4970779419;-161,3867282867;-1,7261505127; 0,8916854858;-1,1217594147;
 0,4000000000;120,6247806549;-242,5463199615;120,5050945282;-0,0023841858; 0,0226497650;-1,7595291138;
 0,4040000000;-161,8671417236;-74,0742683411;235,7971668243; 0,4160404205;-1,3339519501;-0,7748603821;
 0,4080000000;-221,0023403168;195,5657005310;25,1433849335;-1,0216236115;-1,2660026550; 0,4434585571;
 0,4120000000;25,3159999847;194,0052509308;-219,9854850769;-2,3353099823; 0,0691413879; 0,0834465027;
 0,4160000000;236,0870838165;-76,9987106323;-160,9473228455;-1,7774105072; 0,8618831635;-1,4710426331;
 0,4200000000;120,1362609863;-242,5689697266;121,0114955902; 0,0798702240;-0,2384185791;-2,1684169769;
 0,4240000000;-162,3563766479;-73,5573768616;235,7280254364; 0,5531311035;-1,4686584473;-1,1146068573;
 0,4280000000;-220,8235263824;195,8041191101;24,6026515961;-1,0454654694;-1,1396408081; 0,3015995026;
 0,4320000000;25,8169174194;193,6311721802;-220,1807498932;-2,4235248566; 0,4422664642; 0,0905990601;
 0,4360000000;236,1304759979;-77,5442123413;-160,5670452118;-1,8954277039; 1,1932849884;-1,3768672943;
 0,4400000000;119,7304725647;-242,6109313965;121,4432716370;-0,1466274261;-0,0202655792;-1,8298625946;
 0,4440000000;-162,7364158630;-73,0655193329;235,6188297272; 0,5781650543;-1,2993812561;-0,8082389832;
 0,4480000000;-220,5798625946;196,1810588837;24,0693092346;-0,8666515350;-1,1324882507; 0,4732608795;
 0,4520000000;26,4379978180;193,3283805847;-220,4248905182;-2,2780895233; 0,3623962402; 0,2241134644;
 0,4560000000;236,2923622131;-78,1071186066;-160,1076126099;-1,6462802887; 1,1539459229;-1,3518333435;
 0,4600000000;119,2147731781;-242,5603866577;121,9196319580;-0,0429153442; 0,1478195190;-1,9669532776;
 0,4640000000;-163,1770133972;-72,5157260895;235,4464530945; 0,3731250763;-1,1217594147;-0,9667873383;
 0,4680000000;-220,3986644745;196,4991092682;23,5090255737;-0,9393692017;-1,2183189392; 0,4494190216;
 0,4720000000;26,8864631653;193,0437088013;-220,6447124481;-2,3221969604; 0,0524520874; 0,1668930054;
 0,4760000000;236,3550662994;-78,6075592041;-159,7912311554;-1,9347667694; 0,9000301361;-1,4030933380;
 0,4800000000;118,6778545380;-242,5739765167;122,3831176758;-0,1573562622;-0,0560283661;-2,1302700043;
 0,4840000000;-163,6226177216;-71,9616413116;235,3479862213; 0,3921985626;-1,3446807861;-1,0311603546;
 0,4880000000;-220,1259136200;196,7754364014;22,9256153107;-1,0979175568;-1,2636184692; 0,3373622894;
 0,4920000000;27,4920463562;192,5861835480;-220,8428382874;-2,2745132446; 0,2205371857; 0,1358985901;
 0,4960000000;236,4785671234;-79,1015625000;-159,2638492584;-1,6832351685; 1,0919570923;-1,2969970703;
 0,5000000000;118,2363033295;-242,5351142883;122,8427886963;-0,1096725464;-0,0667572021;-1,8835067749;
 0,5040000000;-163,9089584351;-71,4449882507;235,2576255798; 0,5221366882;-1,5425682068;-0,9834766388;
 0,5080000000;-219,8374271393;197,1361637115;22,4194526672;-0,8654594421;-1,5616416931; 0,1263618469;
 0,5120000000;28,0961990356;192,2571659088;-221,1229801178;-2,3078918457;-0,0476837158;-0,0751018524;
 0,5160000000;236,6147041321;-79,6275138855;-158,9219570160;-1,7917156219; 0,7688999176;-1,4150142670;
 0,5200000000;117,7165508270;-242,4876689911;123,2919692993;-0,1537799835;-0,0178813934;-1,8501281738;
 0,5240000000;-164,3376350403;-70,8656311035;235,0642681122; 0,4911422729;-1,3494491577;-0,7998943329;
 0,5280000000;-219,6342945099;197,4198818207;21,8148231506;-0,8773803711;-1,2719631195; 0,2992153168;
 0,5320000000;28,5873413086;191,9801235199;-221,3129997253;-2,2065639496; 0,3588199615; 0,1609325409;
 0,5360000000;236,7000579834;-80,1701545715;-158,4875583649;-1,6832351685; 1,1360645294;-1,3172626495;
 0,5400000000;117,1817779541;-242,4542903900;123,8470077515; 0,1573562622; 0,0166893005;-2,0456314087;
 0,5440000000;-164,8070812225;-70,3520774841;234,9700927734; 0,6878376007;-1,4162063599;-1,1837482452;
 0,5480000000;-219,3567752838;197,6475715637;21,2554931641;-0,9238719940;-1,3148784637; 0,2324581146;
 0,5520000000;29,2513370514;191,6675567627;-221,4984893799;-2,2602081299; 0,1406669617; 0,2145767212;
 0,5560000000;236,8502616882;-80,5995464325;-157,9866409302;-1,4555454254; 0,9226799011;-1,1742115021;
 0,5600000000;116,7166233063;-242,4552440643;124,3350505829; 0,1144409180; 0,0238418579;-2,0503997803;
 0,5640000000;-165,2116775513;-69,9086189270;234,8659038544; 0,4744529724;-1,2719631195;-0,9477138519;
 0,5680000000;-219,1176414490;198,0252265930;20,6985473633;-0,9250640869;-1,1885166168; 0,4482269287;
 0,5720000000;29,8657417297;191,3712024689;-221,7156887054;-2,2482872009; 0,2336502075; 0,2992153168;
 0,5760000000;236,9840145111;-81,1119079590;-157,5064659119;-1,6725063324; 1,1110305786;-1,2302398682;
 0,5800000000;116,1811351776;-242,3615455627;124,8493194580;-0,0560283661; 0,1001358032;-2,0623207092;
 0,5840000000;-165,5900478363;-69,3247318268;234,6980571747; 0,4529953003;-1,2814998627;-0,9799003601;
 0,5880000000;-218,8901901245;198,3399391174;20,0910568237;-0,9036064148;-1,1122226715; 0,3910064697;
 0,5920000000;30,3697586060;191,0052299500;-221,9884395599;-2,2733211517; 0,3993511200; 0,0536441803;
 0,5960000000;237,0638847351;-81,6650390625;-157,1767330170;-1,5366077423; 1,0955333710;-1,3148784637;
 0,6000000000;115,6098842621;-242,4321174622;125,3645420074; 0,1096725464; 0,0679492950;-2,0909309387;
 0,6040000000;-166,1546230316;-68,7210559845;234,6003055573; 0,5602836609;-1,2683868408;-1,1241436005;
 0,6080000000;-218,6126708984;198,7011432648;19,4578170776;-0,9143352509;-1,0657310486; 0,2431869507;
 0,6120000000;31,0506820679;190,5226707459;-222,2452163696;-2,4461746216; 0,2014636993;-0,0417232513;
 0,6160000000;237,1735572815;-82,3011398315;-156,6622257233;-1,9145011902; 0,9369850159;-1,3375282288;
 0,6200000000;115,1409149170;-242,4418926239;125,8254051209;-0,0798702240;-0,0178813934;-1,7666816711;
 0,6240000000;-166,5346622467;-68,2339668274;234,4274520874; 0,5090236664;-1,3232231140;-0,8690357208;
 0,6280000000;-218,3780670166;198,9741325378;18,9037322998;-0,9167194366;-1,1265277863; 0,4124641418;
 0,6320000000;31,5945148468;190,2263164520;-222,4369049072;-2,1779537201; 0,2551078796; 0,1466274261;
 0,6360000000;237,2221946716;-82,7858448029;-156,2190055847;-1,6307830811; 0,8416175842;-1,2493133545;
 0,6400000000;114,5915985107;-242,3336505890;126,2841224670;-0,0119209290;-0,1227855682;-1,6748905182;
 0,6440000000;-166,9447422028;-67,6589012146;234,2395782471; 0,5900859833;-1,4162063599;-0,7021427155;
 0,6480000000;-218,1074619293;199,2573738098;18,3575153351;-0,9381771088;-1,2910366058; 0,3802776337;
 0,6520000000;32,1211814880;189,9027824402;-222,6254940033;-2,3233890533; 0,2288818359; 0,0619888306;
 0,6560000000;237,3938560486;-83,3618640900;-155,8287143707;-1,7035007477; 0,7224082947;-1,3375282288;
 0,6600000000;114,1154766083;-242,3417568207;126,7898082733;-0,0500679016;-0,2288818359;-1,7940998077;
 0,6640000000;-167,3471927643;-67,1093463898;234,1492176056; 0,3492832184;-1,3124942780;-0,7975101471;
 0,6680000000;-217,8416252136;199,5487213135;17,7760124207;-1,1348724365;-1,0359287262; 0,4255771637;
 0,6720000000;32,6611995697;189,4829273224;-222,8178977966;-2,3174285889; 0,4732608795; 0,0476837158;
 0,6760000000;237,4348640442;-83,9285850525;-155,3320884705;-1,6582012177; 1,0728836060;-1,2981891632;
 0,6800000000;113,6345863342;-242,3200607300;127,2954940796; 0,1394748688; 0,0667572021;-1,7762184143;
 0,6840000000;-167,7167415619;-66,5254592896;234,0490818024; 0,7688999176;-1,2660026550;-0,8547306061;
 0,6880000000;-217,5819873810;199,9893188477;17,2188282013;-0,9262561798;-1,2767314911; 0,2241134644;
 0,6920000000;33,2906246185;189,0857219696;-223,1011390686;-2,3877620697; 0,1847743988; 0,1549720764;
 0,6960000000;237,5450134277;-84,5246315002;-154,9425125122;-1,5640258789; 0,9846687317;-1,0943412781;
 0,7000000000;113,0685806274;-242,2966957092;127,8009414673; 0,1263618469;-0,0262260437;-1,8346309662;
 0,7040000000;-168,1458950043;-65,8063888550;233,9506149292; 0,5340576172;-1,2493133545;-0,7879734039;
 0,7080000000;-217,3106670380;200,3808021545;16,6404247284;-0,9262561798;-0,9715557098; 0,5233287811;
 0,7120000000;33,8709354401;188,7364387512;-223,3424186707;-2,2566318512; 0,5662441254; 0,0143051147;
 0,7160000000;237,6570701599;-85,0753784180;-154,4897556305;-1,8095970154; 1,1682510376;-1,4412403107;
 0,7200000000;112,5035285950;-242,3403263092;128,3209323883;-0,0643730164; 0,0250339508;-1,8644332886;
 0,7240000000;-168,6134338379;-65,2756690979;233,7775230408; 0,5066394806;-1,3220310211;-0,7629394531;
 0,7280000000;-217,0526981354;200,6928920746;16,0036087036;-1,0013580322;-1,1634826660; 0,3683567047;
 0,7320000000;34,4228744507;188,3022785187;-223,5572338104;-2,2590160370; 0,2479553223;-0,0691413879;
 0,7360000000;237,7140522003;-85,7203006744;-154,0129184723;-1,5211105347; 0,9202957153;-1,4889240265;
 0,7400000000;111,9971275330;-242,3360347748;128,8042068481; 0,1740455627;-0,0035762787;-1,9371509552;
 0,7440000000;-168,9312458038;-64,7251605988;233,6232662201; 0,4065036774;-1,2934207916;-0,8201599121;
 0,7480000000;-216,7332172394;201,0424137115;15,3710842133;-1,1527538300;-1,0669231415; 0,2408027649;
 0,7520000000;35,0818634033;188,0042552948;-223,8173484802;-2,3674964905; 0,3409385681;-0,0619888306;
 0,7560000000;237,8382682800;-86,2767696381;-153,5713672638;-1,7476081848; 0,9810924530;-1,3625621796;
 0,7600000000;111,4766597748;-242,2099113464;129,2958259583;-0,0476837158;-0,1013278961;-2,0408630371;
 0,7640000000;-169,3851947784;-64,1376972198;233,4923744202; 0,4160404205;-1,3399124146;-0,9083747864;
 0,7680000000;-216,5079116821;201,3349533081;14,8019790649;-1,0085105896;-1,1873245239; 0,3039836884;
 0,7720000000;35,6092453003;187,6769065857;-224,0147590637;-2,4306774139; 0,2336502075; 0,0619888306;
 0,7760000000;237,9498481750;-86,7977142334;-153,0818939209;-1,6796588898; 0,9441375732;-1,2695789337;
 0,7800000000;110,9499931335;-242,2478199005;129,8546791077; 0,0822544098;-0,1132488251;-1,7046928406;
 0,7840000000;-169,8017120361;-63,5976791382;233,3424091339; 0,5543231964;-1,2946128845;-0,8261203766;
 0,7880000000;-216,2954807281;201,6208171844;14,2889022827;-0,9727478027;-1,1265277863; 0,1716613770;
 0,7920000000;36,0202789307;187,2718334198;-224,1220474243;-2,2065639496; 0,3778934479;-0,1657009125;
 0,7960000000;237,9751205444;-87,1875286102;-152,6672840118;-1,5139579773; 1,1372566223;-1,4746189117;
 0,8000000000;110,5804443359;-242,2094345093;130,1991939545; 0,2467632294;-0,0143051147;-1,7511844635;
 0,8040000000;-170,1078414917;-63,1346702576;233,1869602203; 0,7224082947;-1,2826919556;-0,6437301636;
 0,8080000000;-216,0174846649;201,9581794739;13,7095451355;-1,0001659393;-0,9632110596; 0,3826618195;
 0,8120000000;36,6520881653;186,9559288025;-224,4334220886;-2,3019313812; 0,4708766937;-0,1800060272;
 0,8160000000;238,1019592285;-87,7985954285;-152,2402763367;-1,5759468079; 1,0204315186;-1,5795230865;
 0,8200000000;109,9696159363;-242,1493530273;130,7511329651; 0,0798702240;-0,0119209290;-1,9800662994;
 0,8240000000;-170,5863475800;-62,4730587006;233,0689430237; 0,5519390106;-1,2207031250;-0,7963180542;
 0,8280000000;-215,7006263733;202,2180557251;13,0944252014;-1,0693073273;-1,2421607971; 0,5269050598;
 0,8320000000;37,3141765594;186,5806579590;-224,6663570404;-2,2339820862; 0,1215934753; 0,1263618469;
 0,8360000000;238,2106781006;-88,3834362030;-151,7577171326;-1,5842914581; 0,7641315460;-1,4662742615;
 0,8400000000;109,4303131104;-242,1534061432;131,3586235046; 0,0536441803;-0,1251697540;-2,0110607147;
 0,8440000000;-171,0898876190;-61,8741512299;232,9266071320; 0,5257129669;-1,2063980103;-0,9059906006;
 0,8480000000;-215,4672145844;202,5709152222;12,4568939209;-1,0204315186;-1,0025501251; 0,4446506500;
 0,8520000000;37,8980636597;186,1135959625;-224,8406410217;-2,4473667145; 0,4613399506; 0,2670288086;
 0,8560000000;238,2421493530;-88,9439582825;-151,2858867645;-1,6510486603; 1,1551380157;-1,1694431305;
 0,8600000000;108,9131832123;-242,0835494995;131,7369937897; 0,0774860382;-0,0298023224;-1,8537044525;
 0,8640000000;-171,4959144592;-61,3670349121;232,7768802643; 0,5781650543;-1,3947486877;-0,8642673492;
 0,8680000000;-215,2359485626;202,8834819794;11,9240283966;-0,9322166443;-1,1360645294; 0,3945827484;
 0,8720000000;38,5074615479;185,7554912567;-225,0649929047;-2,3186206818; 0,3838539124;-0,0095367432;
 0,8760000000;238,3956909180;-89,5292758942;-150,8247852325;-1,7297267914; 0,9620189667;-1,3935565948;
 0,8800000000;108,3347797394;-242,0384883881;132,2379112244;-0,0786781311;-0,1943111420;-1,7940998077;
 0,8840000000;-171,9260215759;-60,7054233551;232,5859069824; 0,5161762238;-1,2052059174;-0,8046627045;
 0,8880000000;-214,9460315704;203,2692432404;11,3611221313;-1,0406970978;-1,0538101196; 0,3874301910;
 0,8920000000;39,0682220459;185,3954792023;-225,2702713013;-2,1851062775; 0,1811981201; 0,1847743988;
 0,8960000000;238,5010719299;-90,0778770447;-150,3558158875;-1,4853477478; 0,9572505951;-1,2934207916;
 0,9000000000;107,8670024872;-242,0263290405;132,8547000885; 0,1895427704; 0,0882148743;-1,9574165344;
 0,9040000000;-172,3332405090;-60,0540637970;232,4540615082; 0,5495548248;-1,1718273163;-0,7200241089;
 0,9080000000;-214,6852016449;203,5961151123;10,6744766235;-0,9524822235;-1,0204315186; 0,6043910980;
 0,9120000000;39,7098064423;184,9470138550;-225,4590988159;-2,3806095123; 0,2789497375; 0,2098083496;
 0,9160000000;238,6450767517;-90,6417369843;-149,8265266418;-1,6391277313; 0,9346008301;-1,4448165894;
 0,9200000000;107,3288917542;-242,0530319214;133,3286762238;-0,0929832458;-0,1335144043;-1,8703937531;
 0,9240000000;-172,7440357208;-59,5664978027;232,3281764984; 0,2908706665;-1,4102458954;-0,6115436554;
 0,9280000000;-214,4591808319;203,9456367493;10,0960731506;-1,0383129120;-1,1801719666; 0,6639957428;
 0,9320000000;40,2753353119;184,6141815186;-225,7332801819;-2,2125244141; 0,3325939178; 0,2694129944;
 0,9360000000;238,7003898621;-91,2261009216;-149,4455337524;-1,5604496002; 1,0108947754;-1,3828277588;
 0,9400000000;106,7354679108;-241,9614791870;133,7702274323; 0,0250339508;-0,1549720764;-1,9109249115;
 0,9440000000;-173,1419563293;-58,9911937714;232,1312427521; 0,3325939178;-1,3542175293;-0,7605552673;
 0,9480000000;-214,1106128693;204,2458057404; 9,5317363739;-1,0550022125;-0,8249282837; 0,4053115845;
 0,9520000000;40,8091545105;184,3328475952;-225,9120941162;-2,4032592773; 0,5626678467;-0,0441074371;
 0,9560000000;238,8131618500;-91,7494297028;-149,0025520325;-1,8203258514; 1,0335445404;-1,3637542725;
 0,9600000000;106,3013076782;-241,9216632843;134,2751979828; 0,0321865082;-0,0488758087;-1,8942356110;
 0,9640000000;-173,5572814941;-58,4046840668;232,0439815521; 0,5507469177;-1,2254714966;-1,1229515076;
 0,9680000000;-213,9511108398;204,5438289642; 8,9869499207;-1,0371208191;-0,9405612946; 0,2002716064;
 0,9720000000;41,3789749146;183,8502883911;-226,0885238647;-2,4557113647; 0,4768371582; 0,2229213715;
 0,9760000000;238,9676570892;-92,3676490784;-148,5195159912;-1,7988681793; 1,2266635895;-1,1205673218;
