QuickDAQ Data
0001-01-01 00:00:00
Notes:;;
Sample Rate:;250; Hz;
Measurement Type;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;
 0,0960000000;-124,1538524628;241,0161495209;-116,9893741608;-1,9776821136;-0,4684925079; 0,6723403931;
 0,1000000000;158,8549613953;76,0593414307;-236,7238998413;-2,4378299713; 0,7867813110;-0,3421306610;
 0,1040000000;222,1174240112;-195,0201988220;-29,1295051575;-1,0144710541; 0,7390975952;-1,5783309937;
 0,1080000000;-22,0384597778;-198,2040405273;218,4131145477; 0,3993511200;-0,6556510925;-1,4042854309;
 0,1120000000;-235,9600067139;71,4087486267;164,7100448608;-0,1204013824;-1,5616416931;-0,1955032349;
 0,1160000000;-124,3841648102;241,0285472870;-116,6374683380;-1,8811225891;-0,4625320435; 0,4744529724;
 0,1200000000;158,5910320282;76,4312744141;-236,7441654205;-2,4986267090; 0,8511543274;-0,4565715790;
 0,1240000000;222,1815586090;-194,7286128998;-29,4871330261;-1,0526180267; 0,6127357483;-1,7499923706;
 0,1280000000;-21,7239856720;-198,3551979065;218,2097434998; 0,3159046173;-0,8916854858;-1,3339519501;
 0,1320000000;-235,8942031860;71,1212158203;164,9343967438;-0,1978874207;-1,6307830811; 0,0464916229;
 0,1360000000;-124,6695518494;240,9930229187;-116,3685321808;-2,0074844360;-0,6437301636; 0,5698204041;
 0,1400000000;158,3163738251;76,7624378204;-236,7846965790;-2,4771690369; 0,7724761963;-0,4088878632;
 0,1440000000;222,2900390625;-194,5180892944;-29,7648906708;-0,9036064148; 0,8678436279;-1,6129016876;
 0,1480000000;-21,4476585388;-198,6086368561;218,0235385895; 0,4422664642;-0,5376338959;-1,5139579773;
 0,1520000000;-235,8784675598;70,8026885986;165,1451587677;-0,2241134644;-1,4853477478; 0,0023841858;
 0,1560000000;-124,9620914459;241,0609722137;-116,0736083984;-1,9586086273;-0,6353855133; 0,6473064423;
 0,1600000000;158,1268310547;77,0361423492;-236,8543148041;-2,3925304413; 0,9465217590;-0,4947185516;
 0,1640000000;222,4276065826;-194,4122314453;-30,0433635712;-1,0025501251; 0,7331371307;-1,8548965454;
 0,1680000000;-21,1308002472;-198,8263130188;217,9479598999; 0,4911422729;-0,7963180542;-1,4245510101;
 0,1720000000;-235,7852458954;70,4548358917;165,3525829315; 0,0655651093;-1,4185905457; 0,1251697540;
 0,1760000000;-125,2412796021;241,0800457001;-115,8359050751;-1,7595291138;-0,5340576172; 0,6747245789;
 0,1800000000;157,8454971313;77,3367881775;-236,9012832642;-2,3651123047; 0,7081031799;-0,4684925079;
 0,1840000000;222,5399017334;-194,2553520203;-30,3788185120;-1,1229515076; 0,8964538574;-1,8537044525;
 0,1880000000;-20,7836627960;-198,9855766296;217,8015708923; 0,2360343933;-0,7188320160;-1,5354156494;
 0,1920000000;-235,7068061829;70,2130794525;165,6179428101;-0,1299381256;-1,5258789063; 0,1120567322;
 0,1960000000;-125,4594326019;241,1484718323;-115,5698299408;-1,9991397858;-0,4816055298; 0,8213520050;
 0,2000000000;157,6795578003;77,6493549347;-237,0030879974;-2,6416778564; 0,8583068848;-0,4601478577;
 0,2040000000;222,6734161377;-194,0588951111;-30,6718349457;-1,0979175568; 0,6425380707;-1,8239021301;
 0,2080000000;-20,5125808716;-199,1877555847;217,7121639252; 0,2872943878;-0,8571147919;-1,5366077423;
 0,2120000000;-235,6348037720;69,9269771576;165,8365726471;-0,0202655792;-1,6629695892;-0,0560283661;
 0,2160000000;-125,7486343384;241,1072254181;-115,2732372284;-1,7583370209;-0,6556510925; 0,6556510925;
 0,2200000000;157,4161052704;77,9292583466;-237,0479106903;-2,5260448456; 0,8618831635;-0,3302097321;
 0,2240000000;222,7830886841;-193,8881874084;-30,9393405914;-1,1515617371; 0,7748603821;-1,6236305237;
 0,2280000000;-20,2150344849;-199,3651390076;217,5941467285; 0,2479553223;-0,7307529449;-1,3661384583;
 0,2320000000;-235,5651855469;69,6864128113;166,0268306732; 0,0655651093;-1,3613700867; 0,0774860382;
 0,2360000000;-126,0001659393;241,0602569580;-115,0243282318;-1,6403198242;-0,4982948303; 0,5388259888;
 0,2400000000;157,1896076202;78,1610012054;-237,0707988739;-2,3460388184; 0,7975101471;-0,6473064423;
 0,2440000000;222,9108810425;-193,7615871429;-31,2459468842;-1,0204315186; 0,7319450378;-1,9896030426;
 0,2480000000;-19,8750495911;-199,5556354523;217,4298763275; 0,3099441528;-0,6365776062;-1,4901161194;
 0,2520000000;-235,4760169983;69,4139003754;166,2688255310;-0,1299381256;-1,4460086823; 0,0202655792;
 0,2560000000;-126,3482570648;241,1243915558;-114,7315502167;-1,9025802612;-0,4887580872; 0,7665157318;
 0,2600000000;156,8734645844;78,4997940063;-237,1335029602;-2,5761127472; 0,8630752563;-0,3850460052;
 0,2640000000;222,9857444763;-193,5660839081;-31,5916538239;-1,0180473328; 0,7605552673;-1,6796588898;
 0,2680000000;-19,5586681366;-199,6970176697;217,2346115112; 0,4410743713;-0,7498264313;-1,2350082397;
 0,2720000000;-235,3625297546;69,0836906433;166,4719581604;-0,1978874207;-1,5294551849; 0,0953674316;
 0,2760000000;-126,5611648560;241,0845756531;-114,3920421600;-1,8918514252;-0,6270408630; 0,6079673767;
 0,2800000000;156,6660404205;78,7298679352;-237,1926307678;-2,3579597473; 0,8320808411;-0,4136562347;
 0,2840000000;223,1626510620;-193,3798789978;-31,9223403931;-0,8046627045; 0,7963180542;-1,8024444580;
 0,2880000000;-19,2167758942;-199,8617649078;217,1447277069; 0,6771087646;-0,8809566498;-1,5187263489;
 0,2920000000;-235,3024482727;68,7291622162;166,7220592499; 0,0023841858;-1,8537044525;-0,0154972076;
 0,2960000000;-126,8508434296;241,0657405853;-114,1378879547;-1,8596649170;-0,8177757263; 0,5519390106;
 0,3000000000;156,4283370972;79,1003704071;-237,1995449066;-2,5105476379; 0,7402896881;-0,5149841309;
 0,3040000000;223,2778072357;-193,1345462799;-32,2153568268;-1,0073184967; 0,7855892181;-1,7344951630;
 0,3080000000;-18,8665390015;-200,0696659088;216,9880867004; 0,4720687866;-0,7259845734;-1,4579296112;
 0,3120000000;-235,1856231689;68,4123039246;166,9676303864;-0,0381469727;-1,4925003052;-0,0655651093;
 0,3160000000;-127,0849704742;241,0874366760;-113,9161586761;-1,7499923706;-0,3993511200; 0,5626678467;
 0,3200000000;156,1598777771;79,3607234955;-237,3061180115;-2,4890899658; 0,8451938629;-0,3767013550;
 0,3240000000;223,2990264893;-192,9543018341;-32,5324535370;-1,0645389557; 0,8380413055;-1,4579296112;
 0,3280000000;-18,5816287994;-200,2542018890;216,8321609497; 0,3504753113;-0,7581710815;-1,2660026550;
 0,3320000000;-235,1255416870;68,1669712067;167,1450138092;-0,0679492950;-1,4901161194; 0,1180171967;
 0,3360000000;-127,4313926697;241,0914897919;-113,5990619659;-1,6689300537;-0,5996227264; 0,8308887482;
 0,3400000000;155,9085845947;79,7080993652;-237,3545169830;-2,1839141846; 0,7271766663;-0,2968311310;
 0,3440000000;223,5145568848;-192,7676200867;-32,8426361084;-1,1026859283; 0,6854534149;-1,7142295837;
 0,3480000000;-18,2242393494;-200,4783153534;216,7868614197; 0,1144409180;-0,7128715515;-1,5652179718;
 0,3520000000;-235,0451946259;67,8510665894;167,4408912659;-0,3504753113;-1,5413761139;-0,0882148743;
 0,3560000000;-127,6636123657;241,0280704498;-113,3127212524;-2,1326541901;-0,4601478577; 0,6139278412;
 0,3600000000;155,6663513184;79,9787044525;-237,4184131622;-2,6237964630; 0,9417533875;-0,2813339233;
 0,3640000000;223,6120700836;-192,5811767578;-33,2167148590;-1,0073184967; 0,6139278412;-1,5211105347;
 0,3680000000;-17,9088115692;-200,6239891052;216,5324687958; 0,3397464752;-0,7367134094;-1,4674663544;
 0,3720000000;-234,9946498871;67,5036907196;167,6132678986;-0,3373622894;-1,5580654144;-0,1239776611;
 0,3760000000;-127,9764175415;241,0635948181;-113,0664348602;-2,1457672119;-0,6425380707; 0,5543231964;
 0,3800000000;155,4534435272;80,2309513092;-237,4696731567;-2,5761127472; 0,5531311035;-0,3838539124;
 0,3840000000;223,7455844879;-192,4824714661;-33,4353446960;-1,0836124420; 0,6771087646;-1,6665458679;
 0,3880000000;-17,6658630371;-200,7768154144;216,4638042450; 0,3325939178;-0,7152557373;-1,4424324036;
 0,3920000000;-234,9231243134;67,2969818115;167,8273677826;-0,1049041748;-1,3875961304;-0,1025199890;
 0,3960000000;-128,1907558441;241,0862445831;-112,8089427948;-1,9574165344;-0,4756450653; 0,3635883331;
 0,4000000000;155,2331447601;80,5628299713;-237,5335693359;-2,4831295013; 0,7927417755;-0,7390975952;
 0,4040000000;223,8678932190;-192,2414302826;-33,7357521057;-1,0609626770; 0,6115436554;-1,8310546875;
 0,4080000000;-17,3037052155;-200,9117603302;216,3810729980; 0,4827976227;-0,9131431580;-1,5223026276;
 0,4120000000;-234,8620891571;67,0030117035;168,0538654327;-0,0655651093;-1,5461444855;-0,1966953278;
 0,4160000000;-128,4780502319;241,0554885864;-112,5726699829;-1,8703937531;-0,5996227264; 0,6139278412;
 0,4200000000;154,9584865570;80,8362960815;-237,5824451447;-2,3317337036; 0,7104873657;-0,2586841583;
 0,4240000000;223,9749431610;-192,0504570007;-34,0604782104;-0,9632110596; 0,5531311035;-1,7762184143;
 0,4280000000;-16,9706344604;-201,1177539825;216,2070274353; 0,3015995026;-0,9870529175;-1,5830993652;
 0,4320000000;-234,7180843353;66,6897296906;168,3058738709;-0,1835823059;-1,7595291138;-0,0715255737;
 0,4360000000;-128,7100315094;241,0521507263;-112,2848987579;-1,8680095673;-0,7557868958; 0,6377696991;
 0,4400000000;154,7086238861;81,1376571655;-237,6651763916;-2,3627281189; 0,5364418030;-0,4017353058;
 0,4440000000;224,0743637085;-191,8861865997;-34,3561172485;-0,9357929230; 0,5447864532;-1,7213821411;
 0,4480000000;-16,7372226715;-201,2996673584;216,0787582397; 0,4494190216;-0,7343292236;-1,4936923981;
 0,4520000000;-234,7052097321;66,4763450623;168,4644222260;-0,1668930054;-1,4507770538;-0,1120567322;
 0,4560000000;-128,9348602295;241,0113811493;-112,0538711548;-2,1064281464;-0,4541873932; 0,7283687592;
 0,4600000000;154,5429229736;81,4564228058;-237,7326488495;-2,4652481079; 1,0073184967;-0,3063678741;
 0,4640000000;224,2395877838;-191,6396617889;-34,6860885620;-0,9858608246; 0,6890296936;-1,6605854034;
 0,4680000000;-16,4442062378;-201,5500068665;215,9516811371; 0,3910064697;-0,8654594421;-1,3816356659;
 0,4720000000;-234,6243858337;65,9658908844;168,6899662018;-0,1072883606;-1,7237663269;-0,2300739288;
 0,4760000000;-129,1761398315;240,9913539886;-111,7198467255;-1,8560886383;-0,5829334259; 0,4947185516;
 0,4800000000;154,3362140656;81,7978382111;-237,6868724823;-2,3782253265; 0,9799003601;-0,3552436829;
 0,4840000000;224,3432998657;-191,4148330688;-34,9669456482;-1,0836124420; 0,7212162018;-1,6486644745;
 0,4880000000;-16,1256790161;-201,6904354095;215,7874107361; 0,2980232239;-0,6985664368;-1,4173984528;
 0,4920000000;-234,5757484436;65,6430721283;168,8930988312;-0,1358985901;-1,3756752014;-0,0059604645;
 0,4960000000;-129,4708251953;241,0004138947;-111,5477085114;-1,9192695618;-0,4458427429; 0,7510185242;
 0,5000000000;154,1039943695;82,1354389191;-237,8194332123;-2,4592876434; 0,8344650269;-0,2598762512;
 0,5040000000;224,4777679443;-191,1957263947;-35,2861881256;-1,0347366333; 0,8034706116;-1,7738342285;
 0,5080000000;-15,7814025879;-201,8358707428;215,6543731689; 0,4053115845;-0,6854534149;-1,6117095947;
 0,5120000000;-234,4508171082;65,3171539307;169,1489219666;-0,1895427704;-1,6951560974;-0,1788139343;
 0,5160000000;-129,8031806946;240,9114837646;-111,1776828766;-1,9657611847;-0,5817413330; 0,5090236664;
 0,5200000000;153,7337303162;82,3960304260;-237,8573417664;-2,7310848236; 0,7784366608;-0,3790855408;
 0,5240000000;224,5757579803;-191,0171508789;-35,5679988861;-1,4591217041; 0,7152557373;-1,5544891357;
 0,5280000000;-15,4960155487;-202,0637989044;215,5673503876; 0,1454353333;-0,6616115570;-1,3077259064;
 0,5320000000;-234,4207763672;65,1159286499;169,3441867828;-0,0548362732;-1,4936923981;-0,0357627869;
 0,5360000000;-130,0551891327;240,9253120422;-110,9299659729;-1,5950202942;-0,6043910980; 0,5543231964;
 0,5400000000;153,5594463348;82,7252864838;-237,8804683685;-2,6500225067; 1,0526180267;-0,2360343933;
 0,5440000000;224,7140407562;-190,7446384430;-35,8896255493;-1,4185905457; 0,9238719940;-1,5199184418;
 0,5480000000;-15,1026248932;-202,2378444672;215,3515815735; 0,1764297485;-0,6234645844;-1,4460086823;
 0,5520000000;-234,3018054962;64,7659301758;169,6107387543;-0,2074241638;-1,6283988953;-0,2515316010;
 0,5560000000;-130,3105354309;240,8895492554;-110,6266975403;-1,9609928131;-0,8273124695; 0,3516674042;
 0,5600000000;153,2838344574;82,9946994781;-237,9565238953;-2,5010108948; 0,6639957428;-0,4255771637;
 0,5640000000;224,7853279114;-190,5722618103;-36,2524986267;-1,2075901031; 0,8308887482;-1,8048286438;
 0,5680000000;-14,8127079010;-202,3754119873;215,1896953583; 0,1204013824;-0,6985664368;-1,5938282013;
 0,5720000000;-234,2052459717;64,4116401672;169,8207855225;-0,2801418304;-1,3566017151;-0,0560283661;
 0,5760000000;-130,6178569794;240,8304214478;-110,3234291077;-1,9669532776;-0,5042552948; 0,5829334259;
 0,5800000000;152,9753208160;83,2707881927;-237,9803657532;-2,4700164795; 0,6604194641;-0,5495548248;
 0,5840000000;224,8647212982;-190,3948783875;-36,4921092987;-1,1384487152; 0,5674362183;-1,8298625946;
 0,5880000000;-14,5342350006;-202,4905681610;215,0759696960; 0,1406669617;-0,7855892181;-1,6641616821;
 0,5920000000;-234,1210842133;64,0747547150;170,0451374054;-0,2527236938;-1,5795230865;-0,3802776337;
 0,5960000000;-130,8126449585;240,8015727997;-110,0051403046;-1,9252300262;-0,5769729614; 0,3695487976;
 0,6000000000;152,7526378632;83,5249423981;-237,9889488220;-2,6559829712; 0,8094310760;-0,5471706390;
 0,6040000000;224,9910831451;-190,1793479919;-36,8926525116;-1,2183189392; 0,7081031799;-1,6927719116;
 0,6080000000;-14,1363143921;-202,6381492615;214,8709297180; 0,2765655518;-0,6854534149;-1,4281272888;
 0,6120000000;-233,9911460876;63,9636516571;170,2673435211; 0,0226497650;-1,3792514801;-0,1108646393;
 0,6160000000;-131,0572624207;240,8614158630;-109,7593307495;-1,8405914307;-0,5912780762; 0,4708766937;
 0,6200000000;152,5619029999;83,7671756744;-238,0473613739;-2,4282932281; 0,8296966553;-0,4827976227;
 0,6240000000;225,1396179199;-190,0627613068;-37,1642112732;-1,1730194092; 0,6651878357;-1,6844272614;
 0,6280000000;-13,8463973999;-202,8427124023;214,7591114044; 0,2813339233;-0,8440017700;-1,4412403107;
 0,6320000000;-233,9859008789;63,6651515961;170,5331802368;-0,1895427704;-1,6653537750;-0,2503395081;
 0,6360000000;-131,3664913177;240,8292293549;-109,4038486481;-1,8370151520;-0,6246566772; 0,4482269287;
 0,6400000000;152,2958278656;84,1114521027;-238,1489276886;-2,3841857910; 0,9298324585;-0,4768371582;
 0,6440000000;225,2588272095;-189,8367404938;-37,5843048096;-1,0704994202; 0,8809566498;-1,7178058624;
 0,6480000000;-13,6032104492;-203,0165195465;214,6041393280; 0,2980232239;-0,4541873932;-1,5091896057;
 0,6520000000;-233,9327335358;63,3385181427;170,7398891449;-0,4470348358;-1,3864040375;-0,2551078796;
 0,6560000000;-131,7021846771;240,8254146576;-109,1725826263;-1,9478797913;-0,5698204041; 0,5495548248;
 0,6600000000;152,0352363586;84,3727588654;-238,1916046143;-2,6381015778; 0,7832050323;-0,3850460052;
 0,6640000000;225,3854274750;-189,6302700043;-37,8961563110;-1,2135505676; 0,7641315460;-1,5938282013;
 0,6680000000;-13,2300853729;-203,1652927399;214,4069671631; 0,1716613770;-0,5984306335;-1,6546249390;
 0,6720000000;-233,8094711304;63,0056858063;170,9845066071;-0,3063678741;-1,4877319336;-0,1919269562;
 0,6760000000;-131,9470405579;240,8599853516;-108,8485717773;-1,9562244415;-0,6067752838; 0,6675720215;
 0,6800000000;151,8037319183;84,7654342651;-238,2483482361;-2,4616718292; 0,8165836334;-0,3647804260;
 0,6840000000;225,4803180695;-189,4540786743;-38,2168292999;-0,9667873383; 0,6997585297;-1,7225742340;
 0,6880000000;-12,8769874573;-203,3812999725;214,2546176910; 0,4839897156;-0,7486343384;-1,4972686768;
 0,6920000000;-233,6885929108;62,6542568207;171,2100505829;-0,0488758087;-1,5795230865; 0,0679492950;
 0,6960000000;-132,1978569031;240,7584190369;-108,5138320923;-1,9919872284;-0,5781650543; 0,6580352783;
 0,7000000000;151,4532566071;85,0121974945;-238,2416725159;-2,6261806488; 0,6902217865;-0,2920627594;
 0,7040000000;225,5735397339;-189,1865730286;-38,5258197784;-1,2457370758; 0,5638599396;-1,7273426056;
 0,7080000000;-12,5191211700;-203,5467624664;214,1387462616; 0,0751018524;-0,7998943329;-1,7380714417;
 0,7120000000;-233,5622310638;62,3853206635;171,4766025543;-0,1299381256;-1,6260147095;-0,1549720764;
 0,7160000000;-132,4672698975;240,7779693604;-108,2580089569;-1,7523765564;-0,7724761963; 0,4649162292;
 0,7200000000;151,3009071350;85,2694511414;-238,3258342743;-2,4235248566; 0,8106231689;-0,3719329834;
 0,7240000000;225,7242202759;-189,0273094177;-38,8534069061;-1,0144710541; 0,7033348083;-1,5318393707;
 0,7280000000;-12,2427940369;-203,7096023560;213,9666080475; 0,4673004150;-0,7748603821;-1,4126300812;
 0,7320000000;-233,5729598999;62,1092319489;171,6642379761;-0,0119209290;-1,5687942505;-0,1275539398;
 0,7360000000;-132,7066421509;240,7147884369;-108,0164909363;-1,7726421356;-0,7164478302; 0,5483627319;
 0,7400000000;151,1008739471;85,5760574341;-238,3623123169;-2,3543834686; 0,5626678467;-0,2515316010;
 0,7440000000;225,8276939392;-188,8244152069;-39,1297340393;-0,9787082672; 0,6449222565;-1,5223026276;
 0,7480000000;-11,9707584381;-203,9120197296;213,8180732727; 0,3623962402;-0,6663799286;-1,3554096222;
 0,7520000000;-233,4952354431;61,7752075195;171,9052791595;-0,1585483551;-1,5330314636;-0,0691413879;
 0,7560000000;-133,0256462097;240,6473159790;-107,6247692108;-1,8048286438;-0,5817413330; 0,6079673767;
 0,7600000000;150,7318019867;85,8778953552;-238,3594512939;-2,2482872009; 0,9083747864;-0,4839897156;
 0,7640000000;225,9256839752;-188,5974407196;-39,4959449768;-1,0085105896; 0,8273124695;-1,8000602722;
 0,7680000000;-11,5828514099;-204,0715217590;213,6173248291; 0,2682209015;-0,8130073547;-1,4817714691;
 0,7720000000;-233,3331108093;61,3589286804;172,1382141113;-0,1752376556;-1,7595291138;-0,1060962677;
 0,7760000000;-133,3196163177;240,6377792358;-107,3386669159;-1,7249584198;-0,7510185242; 0,5626678467;
 0,7800000000;150,4383087158;86,2653255463;-238,4133338928;-2,3818016052; 0,7057189941;-0,4518032074;
 0,7840000000;226,0637283325;-188,2815361023;-39,8473739624;-1,1539459229; 0,7712841034;-1,7285346985;
 0,7880000000;-11,2061500549;-204,2846679688;213,4585380554; 0,3719329834;-0,5090236664;-1,3029575348;
 0,7920000000;-233,2570552826;60,8823299408;172,4016666412;-0,0131130219;-1,5318393707;-0,0739097595;
 0,7960000000;-133,5811614990;240,6222820282;-107,0251464844;-1,7750263214;-0,6687641144; 0,4553794861;
 0,8000000000;150,2933502197;86,6534709930;-238,4893894196;-2,4795532227; 0,8761882782;-0,4303455353;
 0,8040000000;226,2392044067;-188,0435943604;-40,2238368988;-1,0406970978; 0,8106231689;-1,5914440155;
 0,8080000000;-10,9050273895;-204,5102119446;213,3100032806; 0,4529953003;-0,6222724915;-1,4936923981;
 0,8120000000;-233,2346439362;60,6129169464;172,6174354553;-0,1263618469;-1,4710426331;-0,1537799835;
 0,8160000000;-133,8479518890;240,6706809998;-106,7841053009;-1,9907951355;-0,4863739014; 0,6067752838;
 0,8200000000;150,0513553619;86,9650840759;-238,5268211365;-2,6249885559; 0,8392333984;-0,2503395081;
 0,8240000000;226,3038158417;-187,8588199615;-40,4210090637;-1,3470649719; 0,7116794586;-1,5997886658;
 0,8280000000;-10,6768608093;-204,6401500702;213,2480144501; 0,0953674316;-0,5757808685;-1,3136863708;
 0,8320000000;-233,1182956696;60,3785514832;172,7697849274;-0,2992153168;-1,5294551849;-0,1788139343;
 0,8360000000;-134,0739727020;240,6184673309;-106,5192222595;-1,8727779388;-0,5185604095; 0,4637241364;
 0,8400000000;149,7781276703;87,2180461884;-238,5773658752;-2,5844573975; 0,8487701416;-0,2586841583;
 0,8440000000;226,4156341553;-187,6420974731;-40,7562255859;-1,0824203491; 0,7760524750;-1,4543533325;
 0,8480000000;-10,3218555450;-204,8203945160;213,0587100983; 0,5424022675;-0,7152557373;-1,5354156494;
 0,8520000000;-233,0145835876;60,0197315216;173,0625629425; 0,0727176666;-1,4233589172;-0,0298023224;
 0,8560000000;-134,3669891357;240,5433654785;-106,2412261963;-1,7380714417;-0,4208087921; 0,6306171417;
 0,8600000000;149,5206356049;87,5020027161;-238,6081218719;-2,3579597473; 0,7319450378;-0,3468990326;
 0,8640000000;226,5553474426;-187,4766349792;-41,0864353180;-1,1694431305; 0,7402896881;-1,7833709717;
 0,8680000000;-9,9630355835;-205,0654888153;212,9025459290; 0,3194808960;-0,5471706390;-1,8179416656;
 0,8720000000;-233,0048084259;59,6687793732;173,2766628265;-0,1311302185;-1,6009807587;-0,3302097321;
 0,8760000000;-134,6857547760;240,6058311462;-105,9401035309;-2,1004676819;-0,7355213165; 0,5209445953;
 0,8800000000;149,2481231689;87,9020690918;-238,7137413025;-2,6130676270; 0,9429454803;-0,2849102020;
 0,8840000000;226,6621589661;-187,3581409454;-41,4180755615;-1,3387203217; 0,6270408630;-1,6832351685;
 0,8880000000;-9,6614360809;-205,2528858185;212,8338813782; 0,3135204315;-0,9810924530;-1,8692016602;
 0,8920000000;-232,8586578369;59,4003200531;173,5286712646; 0,1037120819;-1,5199184418;-0,6163120270;
 0,8960000000;-134,9062919617;240,6256198883;-105,6213378906;-1,9598007202;-0,7724761963; 0,3278255463;
 0,9000000000;148,9858627319;88,2158279419;-238,7268543243;-2,9480457306; 0,6294250488;-0,0774860382;
 0,9040000000;226,8106937408;-187,0317459106;-41,7561531067;-1,2624263763; 1,0347366333;-1,3923645020;
 0,9080000000;-9,2480182648;-205,4166793823;212,6262187958; 0,6425380707;-0,4637241364;-1,6510486603;
 0,9120000000;-232,7573299408;59,0021610260;173,8152503967; 0,2932548523;-1,6188621521;-0,5412101746;
 0,9160000000;-135,2450847626;240,6189441681;-105,3216457367;-1,6069412231;-0,5352497101; 0,4839897156;
 0,9200000000;148,6980915070;88,5000228882;-238,7788295746;-2,8550624847; 1,0514259338; 0,0202655792;
 0,9240000000;226,8693447113;-186,8939399719;-42,0405864716;-1,4519691467; 1,1014938354;-1,2707710266;
 0,9280000000;-8,9607238770;-205,6069374084;212,4910354614; 0,5531311035;-0,6234645844;-1,8048286438;
 0,9320000000;-232,6612472534;58,7975978851;174,0069389343; 0,3445148468;-1,7750263214;-0,4971027374;
 0,9360000000;-135,4882717133;240,5889034271;-105,0322055817;-1,8286705017;-0,6806850433; 0,6079673767;
 0,9400000000;148,4687328339;88,6974334717;-238,8472557068;-2,7573108673; 0,9918212891; 0,0107288361;
 0,9440000000;227,0159721375;-186,7902278900;-42,3986911774;-1,3804435730; 1,0192394257;-1,4293193817;
 0,9480000000;-8,6212158203;-205,7485580444;212,3730182648; 0,3993511200;-0,6103515625;-1,8584728241;
 0,9520000000;-232,5437068939;58,6073398590;174,2272377014; 0,4267692566;-1,4102458954;-0,5316734314;
 0,9560000000;-135,7779502869;240,5805587769;-104,7756671906;-1,4996528625;-0,7259845734; 0,5352497101;
 0,9600000000;148,1523513794;88,9296531677;-238,8577461243;-2,7263164520; 0,5829334259; 0,0011920929;
 0,9640000000;227,0448207855;-186,6090297699;-42,7060127258;-1,2862682343; 0,8201599121;-1,4305114746;
 0,9680000000;-8,3243846893;-205,9156894684;212,1763229370; 0,5304813385;-0,6270408630;-1,6605854034;
 0,9720000000;-232,5265407562;58,2780838013;174,4279861450; 0,4136562347;-1,5807151794;-0,5555152893;
 0,9760000000;-135,9934806824;240,5993938446;-104,5303344727;-1,6963481903;-0,7367134094; 0,4184246063;
