QuickDAQ Data
0001-01-01 00:00:00
Notes:;;
Sample Rate:;250; Hz;
Measurement Type;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;
 0,0960000000;190,4942989349;31,0034751892;-223,5693931580;-2,6857852936; 1,1539459229;-0,4613399506;
 0,1000000000;199,9747753143;-218,8484668732;16,6277885437;-0,8308887482; 0,9405612946;-1,6546249390;
 0,1040000000;-67,3320293427;-167,9232120514;233,5577011108; 0,8118152618;-0,7832050323;-1,6307830811;
 0,1080000000;-242,0012950897;113,8947010040;128,3495426178;-0,0667572021;-1,5211105347;-0,3123283386;
 0,1120000000;-82,8459262848;237,2610569000;-154,1268825531;-2,1445751190;-0,3945827484; 0,6663799286;
 0,1160000000;190,1361942291;31,6085815430;-223,8104343414;-2,6595592499; 0,9632110596;-0,3898143768;
 0,1200000000;200,2885341644;-218,6942100525;16,1261558533;-1,0907649994; 0,7796287537;-1,9168853760;
 0,1240000000;-66,8199062347;-168,4017181396;233,4580421448; 0,6067752838;-0,8130073547;-1,7940998077;
 0,1280000000;-241,9133186340;113,4283542633;128,7863254547;-0,1478195190;-1,3375282288;-0,2121925354;
 0,1320000000;-83,3163261414;237,4136447906;-153,7361145020;-2,2399425507; 0,0536441803; 0,5638599396;
 0,1360000000;189,8238658905;32,1595668793;-223,9902019501;-2,7596950531; 1,1992454529;-0,4351139069;
 0,1400000000;200,5989551544;-218,4636592865;15,5229568481;-0,9632110596; 0,8594989777;-1,7082691193;
 0,1440000000;-66,3192272186;-168,8091754913;233,3083152771; 0,6783008575;-0,7700920105;-1,5354156494;
 0,1480000000;-241,9631481171;112,9612922668;129,2159557343;-0,0572204590;-1,5115737915;-0,2801418304;
 0,1520000000;-83,8096141815;237,4265193939;-153,4047126770;-2,0194053650;-0,3433227539; 0,5865097046;
 0,1560000000;189,4896030426;32,5844287872;-224,2028713226;-2,7382373810; 0,9584426880;-0,3814697266;
 0,1600000000;200,8562088013;-218,2962894440;15,0403976440;-1,1074542999; 0,6031990051;-1,8131732941;
 0,1640000000;-65,8233165741;-169,1455841064;233,1535816193; 0,5555152893;-0,9226799011;-1,5354156494;
 0,1680000000;-241,9373989105;112,4665737152;129,6405792236;-0,0154972076;-1,4388561249;-0,2574920654;
 0,1720000000;-84,3021869659;237,5669479370;-152,9855728149;-2,0515918732;-0,3719329834; 0,4172325134;
 0,1760000000;189,2130374908;33,0846309662;-224,3447303772;-2,7811527252; 0,8249282837;-0,4744529724;
 0,1800000000;201,1139392853;-218,0514335632;14,5628452301;-0,9739398956; 0,6818771362;-1,8084049225;
 0,1840000000;-65,3724670410;-169,4610118866;233,0522537231; 0,5936622620;-0,9214878082;-1,6725063324;
 0,1880000000;-241,8682575226;112,0882034302;130,1243305206;-0,1978874207;-1,5926361084;-0,1537799835;
 0,1920000000;-84,7363471985;237,7138137817;-152,5278091431;-2,3186206818;-0,3659725189; 0,6186962128;
 0,1960000000;188,9173984528;33,6492061615;-224,5533466339;-2,7298927307; 0,9536743164;-0,3731250763;
 0,2000000000;201,5285491943;-217,8359031677;14,0099525452;-0,9751319885; 0,6711483002;-1,9490718842;
 0,2040000000;-64,8243427277;-169,8861122131;232,9447269440; 0,7367134094;-0,7164478302;-1,8322467804;
 0,2080000000;-241,9257164001;111,6244792938;130,5119991302; 0,0965595245;-1,4674663544;-0,4577636719;
 0,2120000000;-85,2074623108;237,7147674561;-152,2505283356;-2,0337104797;-0,4279613495; 0,4744529724;
 0,2160000000;188,6050701141;34,0418815613;-224,7467041016;-2,7954578400; 0,8630752563;-0,3492832184;
 0,2200000000;201,7314434052;-217,6032066345;13,5383605957;-1,0716915131; 0,6735324860;-1,5437602997;
 0,2240000000;-64,3351078033;-170,2001094818;232,7797412872; 0,7295608521;-0,9381771088;-1,4972686768;
 0,2280000000;-241,8587207794;111,2346649170;130,9273242950; 0,0834465027;-1,4829635620;-0,1931190491;
 0,2320000000;-85,7374668121;237,8172874451;-151,8309116364;-2,0802021027;-0,4339218140; 0,4398822784;
 0,2360000000;188,2207393646;34,6179008484;-224,9395847321;-2,6559829712; 0,9131431580;-0,3921985626;
 0,2400000000;201,9696235657;-217,3817157745;13,0105018616;-1,1301040649; 0,6735324860;-1,7881393433;
 0,2440000000;-63,8806819916;-170,6264019012;232,6536178589; 0,5471706390;-1,0049343109;-1,7201900482;
 0,2480000000;-241,8756484985;110,7599735260;131,3896179199;-0,0095367432;-1,5485286713;-0,2980232239;
 0,2520000000;-86,1811637878;237,9183769226;-151,3915061951;-2,2435188293;-0,3254413605; 0,4434585571;
 0,2560000000;187,9243850708;35,1738929749;-225,0967025757;-2,8407573700; 1,0180473328;-0,5173683167;
 0,2600000000;202,3303508759;-217,1607017517;12,5093460083;-1,2636184692; 0,7009506226;-1,9586086273;
 0,2640000000;-63,3299350739;-171,0085868835;232,5868606567; 0,6628036499;-0,8177757263;-1,7881393433;
 0,2680000000;-241,7864799500;110,1901531219;131,8607330322; 0,2467632294;-1,5294551849;-0,3623962402;
 0,2720000000;-86,6498947144;237,9715442657;-151,0765552521;-2,0039081573;-0,4529953003; 0,4923343658;
 0,2760000000;187,6914501190;35,7358455658;-225,3499031067;-2,9695034027; 0,9095668793;-0,4720687866;
 0,2800000000;202,6593685150;-216,8107032776;11,9686126709;-1,1444091797; 0,7021427155;-1,7583370209;
 0,2840000000;-62,8414154053;-171,4251041412;232,3880195618; 0,7009506226;-0,8010864258;-1,6176700592;
 0,2880000000;-241,8069839478;109,5998287201;132,2770118713;-0,0584125519;-1,5985965729;-0,1466274261;
 0,2920000000;-87,1670246124;238,0583286285;-150,6369113922;-1,9967556000;-0,4577636719; 0,5471706390;
 0,2960000000;187,3021125793;36,2653732300;-225,5313396454;-2,7906894684; 0,9155273438;-0,2884864807;
 0,3000000000;202,8458118439;-216,5191173553;11,4986896515;-1,2576580048; 0,6532669067;-1,7249584198;
 0,3040000000;-62,4055862427;-171,7205047607;232,2878837585; 0,5114078522;-0,9226799011;-1,7535686493;
 0,3080000000;-241,7061328888;109,2605590820;132,7002048492; 0,0739097595;-1,5521049500;-0,3623962402;
 0,3120000000;-87,5694751740;238,1272315979;-150,2339839935;-2,0241737366;-0,3635883331; 0,4863739014;
 0,3160000000;186,9578361511;36,8297100067;-225,7397174835;-2,7310848236; 1,1491775513;-0,3063678741;
 0,3200000000;203,1314373016;-216,3014411926;10,9083652496;-1,0132789612; 0,9655952454;-1,8084049225;
 0,3240000000;-61,8889331818;-172,1873283386;232,1536540985; 0,6508827209;-0,6997585297;-1,7786026001;
 0,3280000000;-241,7736053467;108,7443828583;133,1567764282; 0,1335144043;-1,4555454254;-0,4458427429;
 0,3320000000;-88,1257057190;238,1913661957;-149,8439311981;-2,0301342010;-0,2610683441; 0,3921985626;
 0,3360000000;186,6602897644;37,3673439026;-225,9213924408;-2,7573108673; 0,9477138519;-0,3314018250;
 0,3400000000;203,3791542053;-216,0787582397;10,4370117188;-1,0418891907; 0,6127357483;-1,6915798187;
 0,3440000000;-61,4690780640;-172,5051403046;232,0456504822; 0,5519390106;-0,8392333984;-1,7082691193;
 0,3480000000;-241,7528629303;108,3030700684;133,5520744324;-0,0047683716;-1,3887882233;-0,3290176392;
 0,3520000000;-88,5863304138;238,3110523224;-149,4781970978;-2,1505355835;-0,4267692566; 0,4339218140;
 0,3560000000;186,3641738892;37,8572940826;-226,1168956757;-2,9039382935; 1,1110305786;-0,4923343658;
 0,3600000000;203,6604881287;-215,9349918365; 9,9568367004;-1,3136863708; 0,8356571198;-1,7940998077;
 0,3640000000;-61,0392093658;-172,8429794312;231,9364547729; 0,4923343658;-0,8976459503;-1,5401840210;
 0,3680000000;-241,7461872101;107,9034805298;134,0236663818;-0,0596046448;-1,6450881958;-0,1120567322;
 0,3720000000;-88,9730453491;238,4085655212;-149,0638256073;-2,0313262939;-0,3898143768; 0,4971027374;
 0,3760000000;186,1062049866;38,3009910583;-226,2616157532;-2,7477741241; 0,9715557098;-0,5054473877;
 0,3800000000;204,0190696716;-215,6369686127; 9,4733238220;-1,2171268463; 0,7736682892;-2,0468235016;
 0,3840000000;-60,4438781738;-173,1884479523;231,8408489227; 0,5340576172;-0,7534027100;-1,9347667694;
 0,3880000000;-241,6760921478;107,4075698853;134,4070434570; 0,1406669617;-1,3518333435;-0,2813339233;
 0,3920000000;-89,4846916199;238,5125160217;-148,7059593201;-2,0694732666;-0,0846385956; 0,5388259888;
 0,3960000000;185,6920719147;38,8288497925;-226,4258861542;-2,7930736542; 1,1932849884;-0,5078315735;
 0,4000000000;204,2384147644;-215,4018878937; 8,9449882507;-1,2278556824; 0,6914138794;-2,0384788513;
 0,4040000000;-59,9296092987;-173,5780239105;231,6772937775; 0,4768371582;-0,8261203766;-1,8310546875;
 0,4080000000;-241,6687011719;107,0175170898;134,9124908447; 0,0870227814;-1,4746189117;-0,3170967102;
 0,4120000000;-90,0211334229;238,5940551758;-148,2310295105;-1,8239021301;-0,3623962402; 0,5006790161;
 0,4160000000;185,3535175323;39,1955375671;-226,6185283661;-2,6679039001; 1,1873245239;-0,4911422729;
 0,4200000000;204,5004367828;-215,3091430664; 8,4419250488;-1,1575222015; 0,7760524750;-1,8477439880;
 0,4240000000;-59,4437122345;-173,8953590393;231,5063476563; 0,5054473877;-0,8404254913;-1,7178058624;
 0,4280000000;-241,6577339172;106,6639423370;135,2624893188;-0,0584125519;-1,4126300812;-0,4875659943;
 0,4320000000;-90,4939174652;238,5897636414;-147,8462219238;-1,9955635071;-0,5114078522; 0,3170967102;
 0,4360000000;185,0490570068;39,6895408630;-226,7928123474;-2,7358531952; 0,9310245514;-0,4255771637;
 0,4400000000;204,8423290253;-215,0287628174; 7,8835487366;-1,1074542999; 0,9083747864;-1,8656253815;
 0,4440000000;-58,9065551758;-174,2615699768;231,3833236694; 0,5006790161;-0,6961822510;-1,7070770264;
 0,4480000000;-241,5719032288;106,1813831329;135,7684135437;-0,1132488251;-1,5854835510;-0,2419948578;
 0,4520000000;-90,9702777863;238,7592792511;-147,4628448486;-2,1421909332;-0,4410743713; 0,4529953003;
 0,4560000000;184,7357749939;40,1990413666;-226,9906997681;-2,9170513153; 1,0216236115;-0,3814697266;
 0,4600000000;205,1222324371;-214,8654460907; 7,3614120483;-1,2147426605; 0,8869171143;-1,8143653870;
 0,4640000000;-58,4621429443;-174,6211051941;231,2417030334; 0,6163120270;-0,5459785461;-1,7225742340;
 0,4680000000;-241,6155338287;105,7326793671;136,1217498779;-0,0751018524;-1,4317035675;-0,2264976501;
 0,4720000000;-91,4688110352;238,8646602631;-147,1102237701;-2,0694732666;-0,2336502075; 0,5388259888;
 0,4760000000;184,4685077667;40,6978130341;-227,1776199341;-2,8347969055; 1,1861324310;-0,5435943604;
 0,4800000000;205,4014205933;-214,6379947662; 6,8767070770;-1,1169910431; 0,8082389832;-1,8215179443;
 0,4840000000;-57,9633712769;-174,9699115753;231,0867309570; 0,5853176117;-0,7700920105;-1,6188621521;
 0,4880000000;-241,5425777435;105,2029132843;136,6105079651;-0,0262260437;-1,5759468079;-0,2336502075;
 0,4920000000;-91,8698310852;238,8660907745;-146,5845108032;-2,1624565125;-0,4410743713; 0,4887580872;
 0,4960000000;184,1073036194;41,2645339966;-227,3666858673;-2,8896331787; 1,0752677917;-0,3075599670;
 0,5000000000;205,6622505188;-214,3259048462; 6,3076019287;-1,0657310486; 0,8571147919;-1,7809867859;
 0,5040000000;-57,4917793274;-175,3275394440;230,9734821320; 0,6783008575;-0,6318092346;-1,7166137695;
 0,5080000000;-241,5342330933;104,8500537872;137,0263099670; 0,1001358032;-1,3816356659;-0,2479553223;
 0,5120000000;-92,4105644226;239,0158176422;-146,2221145630;-1,9884109497;-0,2789497375; 0,4923343658;
 0,5160000000;183,7830543518;41,7311191559;-227,5269031525;-2,8491020203; 1,1277198792;-0,4637241364;
 0,5200000000;205,9698104858;-214,1122817993; 5,8288574219;-0,9906291962; 0,7021427155;-1,9204616547;
 0,5240000000;-56,9229125977;-175,7600307465;230,8056354523; 0,7557868958;-0,8368492126;-1,9276142120;
 0,5280000000;-241,4839267731;104,3446063995;137,4711990356; 0,2706050873;-1,2886524200;-0,4339218140;
 0,5320000000;-92,9191112518;239,0973567963;-145,8008289337;-1,9550323486;-0,1549720764; 0,5280971527;
 0,5360000000;183,5000514984;42,2959327698;-227,7057170868;-2,6500225067; 1,4650821686;-0,2217292786;
 0,5400000000;206,3283920288;-213,9079570770; 5,3648948669;-0,9691715240; 1,1241436005;-1,5151500702;
 0,5440000000;-56,4291477203;-176,0518550873;230,7612895966; 0,8010864258;-0,5459785461;-1,6725063324;
 0,5480000000;-241,4598464966;103,9271354675;137,8724575043; 0,2551078796;-1,3959407806;-0,5757808685;
 0,5520000000;-93,3971405029;239,1028404236;-145,4551219940;-1,7976760864;-0,1835823059; 0,3588199615;
 0,5560000000;183,1109523773;42,7467823029;-227,8730869293;-2,5367736816; 1,0919570923;-0,4386901855;
 0,5600000000;206,5525054932;-213,6757373810; 4,8286914825;-1,1074542999; 0,7736682892;-1,6880035400;
 0,5640000000;-55,9024810791;-176,4726638794;230,5464744568; 0,4076957703;-0,7736682892;-1,6665458679;
 0,5680000000;-241,4827346802;103,4276485443;138,3130550385;-0,1060962677;-1,4829635620;-0,3683567047;
 0,5720000000;-93,9736366272;239,2697334290;-144,9911594391;-1,9574165344;-0,4947185516; 0,3826618195;
 0,5760000000;182,7130317688;43,3011054993;-228,0540466309;-2,8526782990; 0,8881092072;-0,3468990326;
 0,5800000000;206,7995071411;-213,3955955505; 4,2750835419;-1,1694431305; 0,7581710815;-1,6927719116;
 0,5840000000;-55,4180145264;-176,7861843109;230,3981781006; 0,8392333984;-0,7927417755;-1,7261505127;
 0,5880000000;-241,3949966431;102,8335094452;138,7736797333; 0,1788139343;-1,2958049774;-0,3063678741;
 0,5920000000;-94,3775177002;239,2747402191;-144,5534229279;-1,9919872284;-0,1525878906; 0,4553794861;
 0,5960000000;182,4433803558;43,8623428345;-228,2128334045;-2,5689601898; 1,1193752289;-0,4899501801;
 0,6000000000;207,0508003235;-213,0699157715; 3,8108825684;-0,8869171143; 0,8964538574;-1,7285346985;
 0,6040000000;-54,9709796906;-177,2470474243;230,2441596985; 0,7081031799;-0,6580352783;-1,6868114471;
 0,6080000000;-241,3682937622;102,2825241089;139,1420364380; 0,1096725464;-1,4305114746;-0,4410743713;
 0,6120000000;-94,8662757874;239,3515110016;-144,1929340363;-1,9788742065;-0,4172325134; 0,2276897430;
 0,6160000000;182,0774078369;44,4440841675;-228,4183502197;-2,8979778290; 0,9942054749;-0,5996227264;
 0,6200000000;207,3662281036;-212,8059864044; 3,2472610474;-1,3375282288; 0,7987022400;-1,9109249115;
 0,6240000000;-54,4116497040;-177,6537895203;230,0872802734; 0,6961822510;-0,6330013275;-1,6570091248;
 0,6280000000;-241,3110733032;101,8586158752;139,5716667175; 0,1442432404;-1,3720989227;-0,1537799835;
 0,6320000000;-95,3199863434;239,4251823425;-143,7835693359;-2,0337104797;-0,3409385681; 0,6496906281;
 0,6360000000;181,7522048950;44,9695587158;-228,5594940186;-2,6345252991; 1,0871887207;-0,3492832184;
 0,6400000000;207,6032161713;-212,5599384308; 2,6788711548;-0,9357929230; 0,9763240814;-1,9848346710;
 0,6440000000;-53,9133548737;-178,0161857605;229,8803329468; 0,5877017975;-0,5614757538;-1,8024444580;
 0,6480000000;-241,3141727448;101,3824939728;140,0296688080; 0,0333786011;-1,2075901031;-0,3921985626;
 0,6520000000;-95,8237648010;239,5098209381;-143,3155536652;-1,9562244415;-0,1978874207; 0,4780292511;
 0,6560000000;181,4591884613;45,4454421997;-228,7306785584;-2,7298927307; 1,0931491852;-0,2729892731;
 0,6600000000;207,8969478607;-212,3641967773; 2,2280216217;-1,0490417480; 0,6747245789;-1,5962123871;
 0,6640000000;-53,4689426422;-178,3053874969;229,7747135162; 0,6318092346;-0,7462501526;-1,6987323761;
 0,6680000000;-241,2440776825;100,9712219238;140,4316425323; 0,2980232239;-1,1992454529;-0,3778934479;
 0,6720000000;-96,2877273560;239,5427227020;-142,9159641266;-1,9395351410;-0,2944469452; 0,4124641418;
 0,6760000000;181,0648441315;45,9151268005;-228,8641929626;-2,7883052826; 1,0454654694;-0,5710124969;
 0,6800000000;208,1279754639;-212,0797634125; 1,7094612122;-1,0156631470; 0,8821487427;-1,9228458405;
 0,6840000000;-52,9599189758;-178,5919666290;229,6137809753; 0,7557868958;-0,6842613220;-1,6653537750;
 0,6880000000;-241,1863803864;100,4807949066;140,8138275146; 0,3087520599;-1,3995170593;-0,2586841583;
 0,6920000000;-96,7142581940;239,5684719086;-142,5576210022;-1,9705295563;-0,3993511200; 0,4959106445;
 0,6960000000;180,7806491852;46,3299751282;-229,0019989014;-2,9551982880; 1,1944770813;-0,4124641418;
 0,7000000000;208,4214687347;-211,8396759033; 1,2416839600;-1,3017654419; 0,9346008301;-1,8393993378;
 0,7040000000;-52,4587631226;-178,9345741272;229,4838428497; 0,6997585297;-0,6437301636;-1,6474723816;
 0,7080000000;-241,1682605743;100,0809669495;141,2172317505; 0,1692771912;-1,3768672943;-0,2562999725;
 0,7120000000;-97,1472263336;239,6881580353;-142,1895027161;-2,1111965179;-0,3564357758; 0,5781650543;
 0,7160000000;180,4745197296;46,9236373901;-229,2211055756;-2,6869773865; 1,2969970703;-0,2729892731;
 0,7200000000;208,6653709412;-211,5492820740; 0,7290840149;-0,9989738464; 1,0561943054;-1,7261505127;
 0,7240000000;-51,9392490387;-179,2836189270;229,2795181274; 0,5376338959;-0,6353855133;-1,6379356384;
 0,7280000000;-241,1012649536;99,6346473694;141,6077613831;-0,0858306885;-1,4889240265;-0,3981590271;
 0,7320000000;-97,6948738098;239,7310733795;-141,7479515076;-2,0110607147;-0,4744529724; 0,2098083496;
 0,7360000000;180,0689697266;47,4793910980;-229,3651103973;-2,7418136597; 1,1456012726;-0,5364418030;
 0,7400000000;208,9467048645;-211,3342285156; 0,2117156982;-1,2993812561; 0,9882450104;-1,9216537476;
 0,7440000000;-51,4256954193;-179,7270774841;229,1746139526; 0,5733966827;-0,6890296936;-1,6987323761;
 0,7480000000;-241,0635948181;99,1435050964;142,0481204987; 0,1978874207;-1,4030933380;-0,3445148468;
 0,7520000000;-98,1483459473;239,8159503937;-141,3705348969;-1,8537044525;-0,3874301910; 0,5555152893;
 0,7560000000;179,7461509705;47,9404926300;-229,5060157776;-2,6726722717; 1,3065338135;-0,3254413605;
 0,7600000000;209,1827392578;-211,1165523529;-0,2634525299;-1,1074542999; 1,1551380157;-1,8930435181;
 0,7640000000;-50,9071350098;-180,0675392151;229,0103435516; 0,4756450653;-0,6949901581;-1,8596649170;
 0,7680000000;-240,9365177155;98,6149311066;142,4870491028;-0,0798702240;-1,5974044800;-0,5161762238;
 0,7720000000;-98,5920429230;239,8562431335;-140,9835815430;-2,1064281464;-0,4196166992; 0,5877017975;
 0,7760000000;179,4033050537;48,3648777008;-229,7067642212;-2,6941299438; 0,9572505951;-0,2098083496;
 0,7800000000;209,3575000763;-210,9396457672;-0,7593631744;-0,9548664093; 0,9167194366;-1,6915798187;
 0,7840000000;-50,4744052887;-180,3002357483;228,9075851440; 0,6794929504;-0,8678436279;-1,7404556274;
 0,7880000000;-240,9207820892;98,2496738434;142,8606510162; 0,1525878906;-1,6033649445;-0,4386901855;
 0,7920000000;-99,0843772888;239,8962974548;-140,5479907990;-1,9454956055;-0,5304813385; 0,6353855133;
 0,7960000000;179,0275573730;48,8567352295;-229,8953533173;-2,7477741241; 1,0073184967;-0,0751018524;
 0,8000000000;209,6955776215;-210,6387615204;-1,4066696167;-1,2075901031; 0,8940696716;-1,7261505127;
 0,8040000000;-49,8964786530;-180,7115077972;228,6765575409; 0,5912780762;-0,5948543549;-1,7893314362;
 0,8080000000;-240,8859729767;97,7468490601;143,3126926422; 0,0357627869;-1,4293193817;-0,2777576447;
 0,8120000000;-99,6403694153;239,9716377258;-140,0485038757;-2,0694732666;-0,3039836884; 0,4243850708;
 0,8160000000;178,6050796509;49,3896007538;-229,9604415894;-2,7990341187; 1,0406970978;-0,4744529724;
 0,8200000000;209,9914550781;-210,3760242462;-1,9125938416;-1,2683868408; 0,8177757263;-1,9097328186;
 0,8240000000;-49,2489337921;-181,1413764954;228,4982204437; 0,4839897156;-0,6604194641;-1,8239021301;
 0,8280000000;-240,7877445221;97,2571372986;143,8434123993; 0,2777576447;-1,4317035675;-0,2706050873;
 0,8320000000;-100,1572608948;240,0763034821;-139,5606994629;-2,0432472229;-0,6318092346; 0,3588199615;
 0,8360000000;178,2488822937;49,9725341797;-230,1673889160;-2,8979778290; 0,9429454803;-0,4208087921;
 0,8400000000;210,1905345917;-210,0625038147;-2,4468898773;-1,0991096497; 0,9751319885;-1,6748905182;
 0,8440000000;-48,8171577454;-181,3943386078;228,2917499542; 0,5114078522;-0,6484985352;-1,7929077148;
 0,8480000000;-240,7107353210;96,8463420868;144,1662311554;-0,0226497650;-1,4042854309;-0,3576278687;
 0,8520000000;-100,6190776825;240,0512695313;-139,1644477844;-2,1195411682;-0,4756450653; 0,6425380707;
 0,8560000000;177,9010295868;50,4171848297;-230,3085327148;-2,9647350311; 0,9751319885;-0,2443790436;
 0,8600000000;210,4837894440;-209,8586559296;-2,9585361481;-1,1777877808; 0,8559226990;-1,7082691193;
 0,8640000000;-48,2919216156;-181,7469596863;228,1625270844; 0,6234645844;-0,7641315460;-1,7166137695;
 0,8680000000;-240,6833171844;96,3900089264;144,5982456207; 0,0929832458;-1,5628337860;-0,2551078796;
 0,8720000000;-101,0372638702;240,1626110077;-138,7760639191;-2,1541118622;-0,4434585571; 0,6341934204;
 0,8760000000;177,6320934296;50,8322715759;-230,4265499115;-2,9563903809; 0,9882450104;-0,3087520599;
 0,8800000000;210,7515335083;-209,6915245056;-3,4120082855;-1,2123584747; 0,8952617645;-1,7893314362;
 0,8840000000;-47,8143692017;-182,0538043976;227,9889583588; 0,7808208466;-0,5888938904;-1,8846988678;
 0,8880000000;-240,6189441681;95,9501266479;144,9496746063; 0,2431869507;-1,4984607697;-0,4231929779;
 0,8920000000;-101,5210151672;240,1647567749;-138,3862495422;-1,8393993378;-0,5936622620; 0,6067752838;
 0,8960000000;177,2089004517;51,2919425964;-230,5805683136;-2,7263164520; 0,9202957153;-0,2205371857;
 0,9000000000;210,8876705170;-209,3565464020;-3,9362907410;-1,2648105621; 0,8416175842;-1,6987323761;
 0,9040000000;-47,2564697266;-182,3635101318;227,7417182922; 0,4577636719;-0,7903575897;-1,7511844635;
 0,9080000000;-240,4332160950;95,4308509827;145,3278064728; 0,1549720764;-1,6975402832;-0,3826618195;
 0,9120000000;-101,9716262817;240,1077747345;-137,9244327545;-1,9276142120;-0,5805492401; 0,5781650543;
 0,9160000000;176,7649650574;51,8128871918;-230,7066917419;-2,7728080750; 1,0204315186;-0,1001358032;
 0,9200000000;211,1434936523;-209,1019153595;-4,4767856598;-1,2886524200; 0,7998943329;-1,7797946930;
 0,9240000000;-46,7798709869;-182,7752590179;227,5860309601; 0,6675720215;-0,5888938904;-1,8429756165;
 0,9280000000;-240,4007911682;94,9888229370;145,7448005676; 0,4756450653;-1,3828277588;-0,5495548248;
 0,9320000000;-102,3869514465;240,2286529541;-137,5186443329;-1,7404556274;-0,5209445953; 0,4053115845;
 0,9360000000;176,4414310455;52,3397922516;-230,7655811310;-2,9945373535; 1,1134147644;-0,1728534698;
 0,9400000000;211,3006114960;-208,8382244110;-4,9011707306;-1,6021728516; 1,1491775513;-1,7690658569;
 0,9440000000;-46,3161468506;-183,0141544342;227,4029254913; 0,6318092346;-0,2384185791;-2,0813941956;
 0,9480000000;-240,3011322021;94,5885181427;146,0726261139; 0,4935264587;-1,6140937805;-0,7939338684;
 0,9520000000;-102,8442382813;240,2398586273;-137,1786594391;-1,7070770264;-0,6747245789; 0,6783008575;
 0,9560000000;176,0809421539;52,7555942535;-230,9763431549;-3,1566619873; 1,1205673218; 0,3254413605;
 0,9600000000;211,5275859833;-208,5876464844;-5,4025650024;-1,7845630646; 1,4328956604;-1,6474723816;
 0,9640000000;-45,9024906158;-183,2854747772;227,2076606750; 0,7903575897;-0,3325939178;-2,4199485779;
 0,9680000000;-240,2765750885;94,1205024719;146,4765071869; 1,0359287262;-1,8799304962;-1,1348724365;
 0,9720000000;-103,2481193542;240,2503490448;-136,6891860962;-1,6832351685;-0,8988380432; 0,6389617920;
 0,9760000000;175,7771968842;53,2429218292;-231,1115264893;-3,5524368286; 1,0728836060; 0,5602836609;
