QuickDAQ Data
0001-01-01 00:00:00
Notes:;;
Sample Rate:;250; Hz;
Measurement Type;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;Time Waveform;
 0,0960000000;-57,8808784485;231,4479351044;-173,7525463104;-2,1398067474;-0,1096725464; 0,4529953003;
 0,1000000000;205,3799629211; 5,0904750824;-212,9712104797;-2,2721290588; 1,1265277863;-0,7498264313;
 0,1040000000;184,4263076782;-229,4781208038;42,7517890930;-0,6949901581; 0,5710124969;-1,6224384308;
 0,1080000000;-92,1695232391;-148,1404304504;239,1090393066; 0,3683567047;-0,9691715240;-1,1527538300;
 0,1120000000;-241,6994571686;136,7607116699;105,1623821259;-0,5710124969;-1,3446807861; 0,2026557922;
 0,1160000000;-57,3394298553;231,3373088837;-174,1809844971;-2,2125244141;-0,2622604370; 0,3886222839;
 0,1200000000;205,7518959045; 4,6043395996;-212,7654552460;-2,1851062775; 0,8761882782;-0,8797645569;
 0,1240000000;184,1335296631;-229,5908927917;43,2708263397;-0,5435943604; 0,4112720490;-1,9168853760;
 0,1280000000;-92,7734375000;-147,6869583130;239,1965389252; 0,4112720490;-0,9846687317;-1,2707710266;
 0,1320000000;-241,6887283325;137,1893882751;104,5746803284;-0,5090236664;-1,3113021851; 0,3206729889;
 0,1360000000;-56,6847324371;231,1751842499;-174,7071743011;-2,0682811737;-0,0536441803; 0,4386901855;
 0,1400000000;206,0890197754; 4,0071010590;-212,5337123871;-2,0551681519; 0,9620189667;-0,8499622345;
 0,1440000000;183,6979389191;-229,8729419708;43,9429283142;-0,5376338959; 0,3099441528;-1,9025802612;
 0,1480000000;-93,3642387390;-147,2272872925;239,3338680267; 0,3838539124;-1,0859966278;-1,1372566223;
 0,1520000000;-241,6877746582;137,7239227295;104,0105819702;-0,5125999451;-1,4305114746; 0,2944469452;
 0,1560000000;-56,1404228210;231,0020923615;-175,1446723938;-2,1791458130;-0,1907348633; 0,2253055573;
 0,1600000000;206,3584327698; 3,3888816833;-212,2147083282;-2,2578239441; 0,8845329285;-0,9810924530;
 0,1640000000;183,2726001740;-230,0298213959;44,5218086243;-0,6532669067; 0,4696846008;-1,7476081848;
 0,1680000000;-93,8954353333;-146,7580795288;239,4039630890; 0,4124641418;-0,7820129395;-0,9775161743;
 0,1720000000;-241,6460514069;138,2057666779;103,5237312317;-0,6377696991;-1,1706352234; 0,4637241364;
 0,1760000000;-55,5651187897;230,8723926544;-175,5280494690;-2,3603439331;-0,0250339508; 0,5424022675;
 0,1800000000;206,7658901215; 2,7787685394;-211,9255065918;-2,2137165070; 1,0919570923;-0,7212162018;
 0,1840000000;182,9240322113;-230,2498817444;45,1836585999;-0,5090236664; 0,5018711090;-1,7690658569;
 0,1880000000;-94,5029258728;-146,2624073029;239,5045757294; 0,5567073822;-0,9667873383;-1,2075901031;
 0,1920000000;-241,6079044342;138,6277675629;102,9267311096;-0,6151199341;-1,5246868134; 0,1990795135;
 0,1960000000;-54,9833774567;230,6861877441;-175,9128570557;-2,1731853485;-0,2014636993; 0,5209445953;
 0,2000000000;207,0078849792; 2,3009777069;-211,6761207581;-2,1994113922; 1,0967254639;-0,5280971527;
 0,2040000000;182,5394630432;-230,4246425629;45,6638336182;-0,5781650543; 0,5447864532;-1,5950202942;
 0,2080000000;-94,9933528900;-145,8146572113;239,5522594452; 0,3564357758;-0,9477138519;-1,0657310486;
 0,2120000000;-241,5454387665;139,1861438751;102,4329662323;-0,8273124695;-1,4436244965; 0,2408027649;
 0,2160000000;-54,4142723083;230,5498123169;-176,3305664063;-2,3603439331;-0,0464916229; 0,5435943604;
 0,2200000000;207,3090076447; 1,6455650330;-211,3659381866;-2,3925304413; 1,2016296387;-0,7700920105;
 0,2240000000;182,2016239166;-230,6296825409;46,3116168976;-0,7450580597; 0,4434585571;-1,9788742065;
 0,2280000000;-95,5207347870;-145,3721523285;239,6838665009; 0,2622604370;-1,0406970978;-1,1837482452;
 0,2320000000;-241,5449619293;139,6169662476;101,9029617310;-0,6449222565;-1,3303756714; 0,3778934479;
 0,2360000000;-53,8952350616;230,3986549377;-176,7940521240;-2,1409988403; 0,0345706940; 0,5280971527;
 0,2400000000;207,6325416565; 1,0800361633;-211,1449241638;-2,2554397583; 1,2993812561;-0,8690357208;
 0,2440000000;181,7641258240;-230,8292388916;46,8676090240;-0,5257129669; 0,6020069122;-1,7607212067;
 0,2480000000;-96,1353778839;-144,8779106140;239,7305965424; 0,5865097046;-1,0573863983;-1,1003017426;
 0,2520000000;-241,4500713348;140,1457786560;101,3350486755;-0,4601478577;-1,3983249664; 0,3623962402;
 0,2560000000;-53,2243251801;230,2141189575;-177,1950721741;-2,1660327911;-0,1525878906; 0,5936622620;
 0,2600000000;207,9899311066; 0,3192424774;-210,8283042908;-2,2113323212; 1,0454654694;-0,7903575897;
 0,2640000000;181,3297271729;-231,1434745789;47,5387573242;-0,6401538849; 0,4565715790;-1,7559528351;
 0,2680000000;-96,7609882355;-144,2294120789;239,8738861084; 0,3707408905;-0,9596347809;-0,9930133820;
 0,2720000000;-241,4402961731;140,7749652863;100,7497310638;-0,8106231689;-1,3124942780; 0,3182888031;
 0,2760000000;-52,6156425476;229,9265861511;-177,6237487793;-2,2673606873;-0,1788139343; 0,3004074097;
 0,2800000000;208,2946300507;-0,3902912140;-210,4954719543;-2,2530555725; 0,9918212891;-0,9834766388;
 0,2840000000;180,9580326080;-231,3492298126;48,0959415436;-0,5340576172; 0,4899501801;-1,8346309662;
 0,2880000000;-97,2292423248;-143,7582969666;239,9108409882; 0,5519390106;-0,9703636169;-1,1467933655;
 0,2920000000;-241,3873672485;141,3049697876;100,2385616302;-0,6890296936;-1,3363361359; 0,1776218414;
 0,2960000000;-52,0939826965;229,8269271851;-178,0292987823;-2,3245811462;-0,0977516174; 0,2074241638;
 0,3000000000;208,6193561554;-1,0099411011;-210,2751731873;-2,2149085999; 1,1181831360;-0,8797645569;
 0,3040000000;180,5617809296;-231,5175533295;48,7120151520;-0,5471706390; 0,4673004150;-1,6856193542;
 0,3080000000;-97,8364944458;-143,2340145111;240,0238513947; 0,4243850708;-0,9071826935;-0,8761882782;
 0,3120000000;-241,3437366486;141,7837142944;99,6973514557;-0,6198883057;-1,4686584473; 0,5280971527;
 0,3160000000;-51,4791011810;229,6431064606;-178,4350872040;-2,3186206818;-0,3373622894; 0,5471706390;
 0,3200000000;208,8921070099;-1,5525817871;-209,9413871765;-2,3376941681; 0,9930133820;-0,9465217590;
 0,3240000000;180,2082061768;-231,7156791687;49,2675304413;-0,6461143494; 0,5018711090;-1,9121170044;
 0,3280000000;-98,2840061188;-142,8248882294;240,0171756744; 0,5066394806;-0,9846687317;-1,2540817261;
 0,3320000000;-241,2927150726;142,2119140625;99,2026329041;-0,4637241364;-1,2600421906; 0,2110004425;
 0,3360000000;-50,9500503540;229,4452190399;-178,7493228912;-2,2733211517;-0,2253055573; 0,4363059998;
 0,3400000000;209,1538906097;-2,1462440491;-209,6631526947;-2,2149085999; 0,8642673492;-0,8130073547;
 0,3440000000;179,7566413879;-231,8396568298;49,7684478760;-0,6294250488; 0,5006790161;-1,8119812012;
 0,3480000000;-98,8483428955;-142,3242092133;240,0550842285; 0,3921985626;-0,8404254913;-1,1885166168;
 0,3520000000;-241,1499023438;142,6584720612;98,6373424530;-0,6008148193;-1,1777877808; 0,3564357758;
 0,3560000000;-50,3301620483;229,2780876160;-179,1245937347;-2,3674964905;-0,0607967377; 0,7081031799;
 0,3600000000;209,4686031342;-2,6991367340;-209,3472480774;-2,3448467255; 1,1610984802;-0,6067752838;
 0,3640000000;179,4564723969;-232,0237159729;50,3358840942;-0,5185604095; 0,6258487701;-1,7321109772;
 0,3680000000;-99,3702411652;-141,8547630310;240,1077747345; 0,3683567047;-0,8785724640;-1,1038780212;
 0,3720000000;-241,1730289459;143,1741714478;98,0865955353;-0,6365776062;-1,2505054474; 0,3850460052;
 0,3760000000;-49,8423576355;229,1059494019;-179,5604228973;-2,2673606873; 0,0202655792; 0,6282329559;
 0,3800000000;209,7613811493;-3,3104419708;-209,0306282043;-2,1672248840; 1,0657310486;-0,6020069122;
 0,3840000000;178,9941787720;-232,2816848755;50,9696006775;-0,5018711090; 0,4100799561;-1,6558170319;
 0,3880000000;-99,9865531921;-141,3550376892;240,2110099792; 0,3933906555;-1,1134147644;-1,2183189392;
 0,3920000000;-241,0931587219;143,7377929688;97,5327491760;-0,5578994751;-1,5413761139; 0,1323223114;
 0,3960000000;-49,1604804993;228,9354801178;-179,9576282501;-2,1386146545;-0,1502037048; 0,4541873932;
 0,4000000000;210,1135253906;-3,9527416229;-208,7371349335;-2,4414062500; 1,2052059174;-0,8714199066;
 0,4040000000;178,6055564880;-232,4366569519;51,5747070313;-0,7402896881; 0,6330013275;-1,8572807312;
 0,4080000000;-100,4927158356;-140,8870220184;240,2999401093; 0,4196166992;-1,0287761688;-0,9894371033;
 0,4120000000;-241,0240173340;144,1507339478;97,0244407654;-0,6377696991;-1,5139579773; 0,4112720490;
 0,4160000000;-48,6364364624;228,6880016327;-180,3281307220;-2,3257732391;-0,0929832458; 0,6043910980;
 0,4200000000;210,3798389435;-4,5228004456;-208,4836959839;-2,3198127747; 1,2612342834;-0,6294250488;
 0,4240000000;178,2910823822;-232,6455116272;52,0672798157;-0,6830692291; 0,6556510925;-1,7321109772;
 0,4280000000;-100,9457111359;-140,4476165771;240,3314113617; 0,2944469452;-1,0776519775;-1,2731552124;
 0,4320000000;-240,9346103668;144,6106433868;96,5089797974;-0,6771087646;-1,3661384583; 0,2002716064;
 0,4360000000;-48,0589866638;228,5704612732;-180,7129383087;-2,2387504578;-0,0154972076; 0,4327297211;
 0,4400000000;210,6802463531;-5,0315856934;-208,2231044769;-2,2470951080; 1,1062622070;-0,9274482727;
 0,4440000000;177,8416633606;-232,8023910522;52,6268482208;-0,6580352783; 0,4887580872;-1,7285346985;
 0,4480000000;-101,5706062317;-140,0439739227;240,4439449310; 0,4160404205;-1,0621547699;-0,9942054749;
 0,4520000000;-240,9739494324;144,9880599976;95,9784984589;-0,7259845734;-1,2791156769; 0,3838539124;
 0,4560000000;-47,4946498871;228,4028530121;-181,1416149139;-2,4127960205; 0,1609325409; 0,4768371582;
 0,4600000000;210,9792232513;-5,5453777313;-207,8945636749;-2,2602081299; 1,1026859283;-0,7224082947;
 0,4640000000;177,4778366089;-232,8805923462;53,2627105713;-0,5805492401; 0,3600120544;-1,8417835236;
 0,4680000000;-102,0317077637;-139,5165920258;240,4906749725; 0,4339218140;-0,9310245514;-1,0180473328;
 0,4720000000;-240,7705783844;145,4408168793;95,3867435455;-0,8296966553;-1,1658668518; 0,3850460052;
 0,4760000000;-46,9069480896;228,1973361969;-181,5474033356;-2,5272369385; 0,0190734863; 0,4839897156;
 0,4800000000;211,2371921539;-6,1793327332;-207,6220512390;-2,4199485779; 1,0645389557;-0,7581710815;
 0,4840000000;177,0853996277;-233,0915927887;53,7819862366;-0,7200241089; 0,4935264587;-1,7666816711;
 0,4880000000;-102,6186943054;-139,0411853790;240,4756546021; 0,2324581146;-0,9620189667;-1,1384487152;
 0,4920000000;-240,7555580139;145,9069252014;94,8479175568;-0,8821487427;-1,2385845184; 0,4065036774;
 0,4960000000;-46,3733673096;227,9708385468;-181,8704605103;-2,4545192719;-0,0762939453; 0,4208087921;
 0,5000000000;211,4965915680;-6,7279338837;-207,2813510895;-2,2315979004; 1,2326240540;-1,0240077972;
 0,5040000000;176,6729354858;-233,1919670105;54,3420314789;-0,5447864532; 0,6306171417;-1,8370151520;
 0,5080000000;-103,1560897827;-138,5161876678;240,5133247375; 0,2062320709;-1,0728836060;-0,9262561798;
 0,5120000000;-240,6661510468;146,3742256165;94,3305492401;-0,9334087372;-1,4531612396; 0,5543231964;
 0,5160000000;-45,7296371460;227,7936935425;-182,2335720062;-2,4139881134;-0,0774860382; 0,7081031799;
 0,5200000000;211,8167877197;-7,3170661926;-206,9420814514;-2,3186206818; 1,0478496552;-0,6163120270;
 0,5240000000;176,2788295746;-233,3889007568;54,9483299255;-0,5400180817; 0,4947185516;-1,6784667969;
 0,5280000000;-103,6593914032;-138,0722522736;240,5889034271; 0,5459785461;-0,9799003601;-1,1062622070;
 0,5320000000;-240,6160831451;146,8315124512;93,7645435333;-0,6890296936;-1,2576580048; 0,2133846283;
 0,5360000000;-45,2125072479;227,5726795197;-182,6677322388;-2,3019313812; 0,0286102295; 0,3290176392;
 0,5400000000;212,0420932770;-7,9298019409;-206,6929340363;-2,0802021027; 1,1754035950;-0,8213520050;
 0,5440000000;175,8205890656;-233,5660457611;55,4997920990;-0,4887580872; 0,5006790161;-1,6105175018;
 0,5480000000;-104,2449474335;-137,5389099121;240,5924797058; 0,3170967102;-0,9655952454;-0,9405612946;
 0,5520000000;-240,5281066895;147,3433971405;93,1928157806;-0,7760524750;-1,3446807861; 0,3755092621;
 0,5560000000;-44,5694923401;227,4155616760;-183,0003261566;-2,2172927856;-0,0488758087; 0,5078315735;
 0,5600000000;212,3560905457;-8,4810256958;-206,3083648682;-2,1266937256; 1,0490417480;-0,6556510925;
 0,5640000000;175,4593849182;-233,7861061096;56,0903549194;-0,6544589996; 0,3981590271;-1,6367435455;
 0,5680000000;-104,7461032867;-137,0980739594;240,6558990479; 0,3266334534;-1,0907649994;-1,0263919830;
 0,5720000000;-240,4658794403;147,7758884430;92,7169322968;-0,7140636444;-1,1730194092; 0,3719329834;
 0,5760000000;-44,0030097961;227,1637916565;-183,3515167236;-2,2542476654; 0,0846385956; 0,3850460052;
 0,5800000000;212,6727104187;-9,1218948364;-205,9912681580;-2,1660327911; 1,2111663818;-0,7498264313;
 0,5840000000;175,0452518463;-233,8948249817;56,6611289978;-0,6699562073; 0,4971027374;-1,6784667969;
 0,5880000000;-105,3068637848;-136,5201473236;240,7178878784; 0,1859664917;-1,1205673218;-1,0025501251;
 0,5920000000;-240,3833866119;148,3602523804;92,1468734741;-0,8547306061;-1,3053417206; 0,2980232239;
 0,5960000000;-43,4267520905;226,9661426544;-183,7468147278;-2,3591518402;-0,0894069672; 0,4684925079;
 0,6000000000;212,9156589508;-9,8180770874;-205,7225704193;-2,4580955505; 0,9274482727;-0,7891654968;
 0,6040000000;174,6065616608;-234,0474128723;57,2149753571;-0,8463859558; 0,4625320435;-1,6367435455;
 0,6080000000;-105,8099269867;-135,9212398529;240,7314777374; 0,2729892731;-0,9274482727;-0,9942054749;
 0,6120000000;-240,2353286743;148,8511562347;91,5606021881;-0,9560585022;-1,3530254364; 0,2193450928;
 0,6160000000;-42,8233146667;226,6783714294;-184,1576099396;-2,4414062500; 0,0202655792; 0,4029273987;
 0,6200000000;213,1707668304;-10,4863643646;-205,4100036621;-2,3543834686; 1,0108947754;-0,8666515350;
 0,6240000000;174,1721630096;-234,2967987061;57,8274726868;-0,5996227264; 0,6008148193;-1,8954277039;
 0,6280000000;-106,4143180847;-135,4351043701;240,7855987549; 0,3242492676;-0,9500980377;-1,0609626770;
 0,6320000000;-240,1821613312;149,3232250214;91,0332202911;-0,7247924805;-1,3601779938; 0,4827976227;
 0,6360000000;-42,2022342682;226,4947891235;-184,5366954803;-2,3627281189;-0,0441074371; 0,5412101746;
 0,6400000000;213,4394645691;-11,0569000244;-205,1007747650;-2,4962425232; 1,1289119720;-0,8475780487;
 0,6440000000;173,7430095673;-234,4474792480;58,3798885345;-0,5400180817; 0,5662441254;-1,7392635345;
 0,6480000000;-106,8465709686;-134,9787712097;240,8053874969; 0,3898143768;-0,7522106171;-0,8499622345;
 0,6520000000;-240,1371002197;149,8389244080;90,4691219330;-0,7259845734;-1,2636184692; 0,4398822784;
 0,6560000000;-41,6498184204;226,2907028198;-184,9434375763;-2,3078918457;-0,2098083496; 0,3838539124;
 0,6600000000;213,7663364410;-11,7170810699;-204,8032283783;-2,4306774139; 1,0073184967;-1,0240077972;
 0,6640000000;173,2881069183;-234,6131801605;59,0207576752;-0,7987022400; 0,4863739014;-1,8680095673;
 0,6680000000;-107,4829101563;-134,4456672668;240,9272193909; 0,3433227539;-1,0621547699;-1,1622905731;
 0,6720000000;-239,9759292603;150,3133773804;89,8480415344;-0,8392333984;-1,3899803162; 0,4184246063;
 0,6760000000;-40,9028530121;226,1180877686;-185,3661537170;-2,4330615997; 0,0190734863; 0,4589557648;
 0,6800000000;214,0846252441;-12,2349262238;-204,3967247009;-2,3663043976; 1,1932849884;-1,0192394257;
 0,6840000000;172,8701591492;-234,7815036774;59,6723556519;-0,7891654968; 0,4208087921;-1,8858909607;
 0,6880000000;-108,0386638641;-133,9118480682;240,9787178040; 0,0715255737;-1,0037422180;-1,0871887207;
 0,6920000000;-239,9246692657;150,8462429047;89,3020629883;-0,9214878082;-1,2600421906; 0,4208087921;
 0,6960000000;-40,3733253479;225,9047031403;-185,7671737671;-2,3937225342;-0,0238418579; 0,3826618195;
 0,7000000000;214,3359184265;-12,8874778748;-204,0390968323;-2,4759769440; 0,9918212891;-0,8738040924;
 0,7040000000;172,3971366882;-234,9553108215;60,2729320526;-0,7879734039; 0,2622604370;-1,7678737640;
 0,7080000000;-108,6127758026;-133,3954334259;240,9694194794; 0,2956390381;-1,0883808136;-1,0335445404;
 0,7120000000;-239,7654056549;151,3140201569;88,6588096619;-0,7152557373;-1,1825561523; 0,2598762512;
 0,7160000000;-39,6449565887;225,6114482880;-186,1596107483;-2,2459030151; 0,2312660217; 0,5936622620;
 0,7200000000;214,6670818329;-13,6449337006;-203,7317752838;-2,3210048676; 1,1897087097;-0,6484985352;
 0,7240000000;171,9496250153;-235,1870536804;60,8623027802;-0,6532669067; 0,3731250763;-1,8155574799;
 0,7280000000;-109,1699600220;-132,8604221344;240,9944534302; 0,3552436829;-1,1086463928;-0,9858608246;
 0,7320000000;-239,6993637085;151,8006324768;88,0041122437;-0,7510185242;-1,3744831085; 0,4935264587;
 0,7360000000;-39,0312671661;225,4354953766;-186,6357326508;-2,2971630096;-0,0643730164; 0,4529953003;
 0,7400000000;214,9102687836;-14,1949653625;-203,4101486206;-2,3615360260; 1,0061264038;-0,8356571198;
 0,7440000000;171,4658737183;-235,3231906891;61,5162849426;-0,5185604095; 0,4780292511;-1,8405914307;
 0,7480000000;-109,7989082336;-132,2848796844;241,0404682159; 0,5435943604;-0,7903575897;-1,2803077698;
 0,7520000000;-239,6078109741;152,3139476776;87,3935222626;-0,7534027100;-1,0061264038; 0,2431869507;
 0,7560000000;-38,3913516998;225,0745296478;-186,9997978210;-2,4640560150; 0,2026557922; 0,4959106445;
 0,7600000000;215,1677608490;-14,8584842682;-202,9802799225;-2,1231174469; 1,1110305786;-0,9524822235;
 0,7640000000;170,9625720978;-235,3584766388;62,1182918549;-0,4720687866; 0,4434585571;-1,8417835236;
 0,7680000000;-110,2883815765;-131,7586898804;241,0774230957; 0,3790855408;-0,8857250214;-1,0168552399;
 0,7720000000;-239,5238876343;152,8224945068;86,9021415710;-0,7128715515;-1,1491775513; 0,2062320709;
 0,7760000000;-37,8339290619;224,9655723572;-187,3502731323;-2,3901462555;-0,1907348633; 0,4220008850;
 0,7800000000;215,4564857483;-15,4361724854;-202,7249336243;-2,3460388184; 1,0526180267;-0,9131431580;
 0,7840000000;170,6256866455;-235,6028556824;62,6113414764;-0,6461143494; 0,3767013550;-1,9681453705;
 0,7880000000;-110,7022762299;-131,3395500183;241,0781383514; 0,5817413330;-0,9429454803;-1,1241436005;
 0,7920000000;-239,3603324890;153,1991958618;86,4205360413;-0,3957748413;-1,1885166168; 0,3945827484;
 0,7960000000;-37,3771190643;224,7440814972;-187,6316070557;-2,2208690643; 0,0309944153; 0,5781650543;
 0,8000000000;215,6126499176;-15,9773826599;-202,3530006409;-2,4425983429; 1,0919570923;-0,6294250488;
 0,8040000000;170,2244281769;-235,7406616211;63,1542205811;-0,6556510925; 0,3790855408;-1,7011165619;
 0,8080000000;-111,2499237061;-130,8493614197;241,1291599274; 0,5173683167;-1,1432170868;-1,2731552124;
 0,8120000000;-239,2704486847;153,6467075348;85,8881473541;-0,6330013275;-1,3065338135;-0,0226497650;
 0,8160000000;-36,6885662079;224,5306968689;-188,0290508270;-2,4390220642; 0,1263618469; 0,3135204315;
 0,8200000000;215,9013748169;-16,5514945984;-202,0366191864;-2,4843215942; 1,2660026550;-0,6830692291;
 0,8240000000;169,7752475739;-235,8469963074;63,7531280518;-0,7891654968; 0,5996227264;-1,7035007477;
 0,8280000000;-111,7467880249;-130,2776336670;241,1217689514; 0,5805492401;-1,1765956879;-1,0931491852;
 0,8320000000;-239,1772270203;154,1914939880;85,2661132813;-0,4088878632;-1,5628337860; 0,2431869507;
 0,8360000000;-36,0925197601;224,2705821991;-188,4586811066;-2,3567676544;-0,0059604645; 0,6556510925;
 0,8400000000;216,2370681763;-17,2407627106;-201,7157077789;-2,5165081024; 1,3947486877;-0,6222724915;
 0,8440000000;169,3401336670;-236,0069751740;64,3770694733;-0,7796287537; 0,7891654968;-1,7750263214;
 0,8480000000;-112,3156547546;-129,7373771667;241,1522865295; 0,6532669067;-0,9453296661;-1,2087821960;
 0,8520000000;-239,0105724335;154,6418666840;84,6235752106;-0,2920627594;-1,2600421906; 0,1561641693;
 0,8560000000;-35,4566574097;224,0569591522;-188,8663768768;-2,2184848785; 0,1239776611; 0,5710124969;
 0,8600000000;216,4542675018;-17,8110599518;-201,3704776764;-2,4688243866; 1,1801719666;-0,5245208740;
 0,8640000000;168,8184738159;-236,2062931061;64,9845600128;-0,6914138794; 0,4673004150;-1,8775463104;
 0,8680000000;-112,9121780396;-129,2300224304;241,2009239197; 0,5686283112;-0,9810924530;-1,4877319336;
 0,8720000000;-238,9638423920;155,1108360291;84,0570926666;-0,4124641418;-1,2850761414; 0,0548362732;
 0,8760000000;-34,8207950592;223,8056659698;-189,2321109772;-2,3698806763;-0,0917911530; 0,5733966827;
 0,8800000000;216,7806625366;-18,4609889984;-200,9539604187;-2,5224685669; 1,0931491852;-0,4827976227;
 0,8840000000;168,3588027954;-236,2926006317;65,6018257141;-0,6842613220; 0,6473064423;-1,6403198242;
 0,8880000000;-113,4881973267;-128,6423206329;241,2078380585; 0,7987022400;-1,0168552399;-1,1491775513;
 0,8920000000;-238,7707233429;155,5829048157;83,4319591522;-0,4208087921;-1,6689300537; 0,2324581146;
 0,8960000000;-34,0716838837;223,5267162323;-189,6522045136;-2,4592876434;-0,2086162567; 0,6651878357;
 0,9000000000;217,0865535736;-19,2799568176;-200,6149291992;-2,8562545776; 1,2648105621;-0,3957748413;
 0,9040000000;167,7765846252;-236,5031242371;66,2996768951;-0,8976459503; 0,5924701691;-1,6164779663;
 0,9080000000;-114,1841411591;-128,0395984650;241,2362098694; 0,6222724915;-1,2350082397;-1,4972686768;
 0,9120000000;-238,6674880981;156,1386585236;82,7448368073;-0,3027915955;-1,5699863434;-0,0131130219;
 0,9160000000;-33,4415435791;223,2532501221;-190,0851726532;-2,2220611572;-0,1287460327; 0,6830692291;
 0,9200000000;217,3991203308;-19,8936462402;-200,2029418945;-2,6690959930; 1,0752677917;-0,4732608795;
 0,9240000000;167,3903465271;-236,6499900818;66,9422149658;-0,8177757263; 0,6437301636;-1,9741058350;
 0,9280000000;-114,7108078003;-127,4755001068;241,2722110748; 0,7534027100;-0,9405612946;-1,5509128571;
 0,9320000000;-238,5702133179;156,6228866577;82,1409225464;-0,3111362457;-1,5544891357;-0,1192092896;
 0,9360000000;-32,7620506287;222,9919433594;-190,4773712158;-2,2387504578;-0,1478195190; 0,5400180817;
 0,9400000000;217,6420688629;-20,5159187317;-199,7966766357;-2,3853778839; 1,0967254639;-0,5495548248;
 0,9440000000;166,8598651886;-236,7529869080;67,5418376923;-0,5030632019; 0,5006790161;-1,8358230591;
 0,9480000000;-115,2441501617;-126,9216537476;241,2080764771; 0,7760524750;-1,1718273163;-1,2350082397;
 0,9520000000;-238,4641170502;157,0620536804;81,4409255981;-0,1752376556;-1,4328956604; 0,2634525299;
 0,9560000000;-32,1991443634;222,6729393005;-190,8860206604;-2,2208690643; 0,0452995300; 0,6473064423;
 0,9600000000;217,8902626038;-21,1052894592;-199,4383335114;-2,5105476379; 1,2528896332;-0,5447864532;
 0,9640000000;166,4299964905;-236,8977069855;68,1574344635;-0,7247924805; 0,6747245789;-1,8453598022;
 0,9680000000;-115,7746315002;-126,3575553894;241,2154674530; 0,7045269012;-1,1742115021;-1,2552738190;
 0,9720000000;-238,2657527924;157,5074195862;80,8722972870;-0,2157688141;-1,7130374908; 0,2181529999;
 0,9760000000;-31,5730571747;222,4073410034;-191,1876201630;-2,2697448730;-0,2110004425; 0,5328655243;
